sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,T_H_N,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_V_L
210,-644.379486942853,796320.2856884785,776675.923251203,118967.20885268008,59623.198539301986,64347.622666139956,425145.43594407703,16898.348300715927,854.935862191502,3298.3945119965933,3086.2783218460268,153.68289273280607,264.1494912032519,902.3954580052381,32683.253464232832,11025.872939156401,975.3521689884725,5.127383388031112e-06,0.00015536044965810996,0.1700281091858026,0.03461658215229276
211,-700.9858204491567,820498.595426898,800600.8512616922,119598.36320080154,65582.04261469354,48440.103466446315,363440.50228612724,16666.356934891333,1127.972014883352,3383.9339083495556,3028.0518295134284,219.75056116035614,472.19681634084304,1262.6741221287994,34966.82867718533,6576.620997924538,708.4421605199442,5.454667978380964e-06,0.000197860143888077,0.12371851324039072,0.04441718047006306
212,-476.9806484736837,815056.9742117658,762047.2697500311,126374.2944194722,75404.19512369843,49379.728076655956,618093.1200632285,16884.285504017927,2651.3187778311476,2799.920802403482,3112.0259289789974,462.65660107715297,869.6036545736376,1942.8441329560828,33657.53160077507,8617.474773847207,749.2538409023672,7.715403267282856e-06,0.00019553411155401651,0.3875423144359377,0.03890979706659583
213,-671.717393143515,871989.8415957544,828135.755903302,120986.44287262883,61900.19190765765,60366.070043905675,458753.81390153524,15579.890903715233,2571.4223136742985,3058.790231915326,3152.8718354884195,250.8348147531588,260.7115490045649,875.0772667219228,32956.61564834488,13716.20415049241,1044.5541982400857,6.47857817561712e-06,0.00011379717666770554,0.14883539768748116,0.027556317281833043
214,-492.8271168059314,811618.9070087873,653778.69365955,118506.28506378815,65271.46279070207,48000.00000020291,381246.5440320523,16783.774083084718,6495.997385863219,3390.869229102614,2949.194754730495,122.05271150343923,528.3964129885208,1091.4232497870557,33851.9697335741,7728.952771455521,708.1265247661504,4.659081637052061e-06,0.00022581687182201619,0.16559032227802725,0.03758595107177772
215,-608.067210082675,805281.3024759952,750912.4830251234,118167.81712710028,60605.25020568169,48000.000000480024,310282.7664527627,17040.753193233493,2885.7704001403704,3088.4490181454007,2884.1437830900027,110.291962246496,259.0283331135031,1218.9561306126377,37091.811460939636,6570.046820880245,693.7689640291533,5.469638303314034e-06,0.00023802791205484124,0.1061305514041112,0.03979440421536243
216,-609.7321114757935,782046.926284576,724361.90603289,119768.70020141712,63943.35285981792,67046.45790642014,286405.24209311843,16917.320393159676,2112.0753156032565,3824.084905090265,3122.7269768299707,199.76073640908737,368.46850659489115,1007.1376738171164,30486.91080626499,14970.092044173338,1182.9898831074045,1.4207397795040062e-06,0.00010936806177320863,0.10318297449416625,0.022639316630683092
217,-565.0960710061152,794459.8170553527,699044.3117511611,118849.33190667808,64258.94242197446,57963.87498184301,394802.2238755978,16883.547589511392,3587.327332803115,3436.8333214275203,3345.0897737246364,159.17351710333665,394.3021646183547,1208.2057948163176,32351.272161044824,10618.793389336153,821.5056587521632,2.471749630535225e-06,0.00016243907890899122,0.12956634265566389,0.0371134863423493
218,-495.167378800553,779182.5238310184,735433.2988694785,120765.26149544,62626.51235392888,49284.46616907763,289498.53368842247,17042.12746763247,1685.820084356811,3876.8438506338853,3154.483328561101,265.21852371311894,395.47685317924936,905.2368171355232,32201.485041490807,9995.3000540389,763.4561039364332,2.270017847741421e-06,0.00017941561250796957,0.08577119878260916,0.0353242495296809
219,-662.0313809879827,815334.0098098343,766098.4205202267,125897.63326002656,66819.86335092217,48000.00000076003,460064.816947299,16369.83963142645,2660.490797219763,2940.5614672679612,3019.8332326256495,410.5256467066726,636.9683763841996,1147.2383205391075,41389.50615690997,5098.6512277110905,542.7359456777549,6.607220210331903e-06,0.00029196945408119116,0.18293281291372362,0.0377127863318409
220,-739.9289455154578,784709.3965727172,676209.3877432782,137173.9129533596,92329.7863213149,48649.22776347835,613123.3550576039,17395.25657563997,4311.8415169189975,2941.570805066471,2816.878119072376,809.1175169946765,1829.662677364215,2412.454534769227,30754.34194169333,10235.237494228013,789.0399890875757,8.33639462980613e-06,0.00016092674030553227,0.45720259375970784,0.024136847053550285
221,-671.8549456117901,794313.8971829562,663869.7369604204,117959.91662377221,66129.54199318509,51744.88829039082,375913.5759766992,16941.741934297865,4866.247266039409,3413.646919314586,3069.613907538393,110.69748505989794,540.5260947703189,1042.1596435381477,30332.19206354232,11878.029560741366,969.5950514931499,3.3966946744857945e-06,0.00011778751224136443,0.16889157855231646,0.029992146119145954
222,-629.2078966707729,824534.6340104095,796897.5002909838,124790.27510587909,64534.50192365027,69811.38836385802,675887.3248834618,16549.887639159813,869.7493356164202,3143.27362456133,3268.5249838499903,408.1156878176867,436.01228914060584,1000.5453731101205,34156.58477535592,11179.428918799324,1075.8959024362068,7.6815209168507e-06,0.0001319160103716515,0.574004684970945,0.029938864315664733
223,-500.84150571132164,834561.8573324534,695212.0660078175,122807.08907021745,72480.28858496148,55497.0834619281,504144.71029407653,15985.380329941117,7010.616267726856,2826.624460474973,2987.198324549611,300.74217966170386,828.893486352132,1385.2281183268822,31922.406485879124,12321.521831662705,888.9364851727622,7.40986183921238e-06,0.0001291771098462737,0.2531069765678788,0.031741852086977454
224,-759.9579176780081,802791.914418483,726467.5803482718,118256.04014879209,58610.16323123337,48000.00000001524,353679.23545483936,17073.199576927553,3178.772531972865,3382.5163026339933,3015.772384443477,123.35089148881262,151.13345576382474,945.0106213915443,36762.044149056965,5563.2788091778375,617.6365908330694,4.317682466590032e-06,0.00026332015581093544,0.1386799780593005,0.042122669959757005
225,-540.1831073797958,809831.347284482,767679.0972786495,130320.27533277072,77144.66186604914,69772.69066929966,628905.0596501216,16847.964443646266,3127.817793754379,2811.700983874534,2919.15232628267,627.2850506270362,1062.774034021278,2256.1674707565694,32772.38017727801,14242.69988459073,1112.0509017771267,9.702566957644428e-06,0.00013335891981521922,0.3638298547157393,0.03656156050088327
226,-510.14716258182693,823734.9275523443,650587.1791518413,120444.8377354078,64725.772088321675,58080.41917855339,450826.9828687867,16530.849588145127,9045.786939955155,2987.546446011745,2918.7080003721294,216.28827865987085,497.50837847361737,1215.3536654643976,34031.77873415697,9636.420932742998,886.1455772131947,6.751782011842442e-06,0.00017432207495657933,0.18102274642455005,0.038074155958975994
227,-553.803192138411,800581.7008971246,725153.6653945578,120683.97691714234,67974.8127039723,48000.000000696426,397982.47775466734,16534.98806657586,3467.252215274689,3221.8217558738497,3074.4625289716214,250.9309516553303,680.8033144729878,1284.668259552739,33009.072311608485,8958.965933277292,734.9337624883975,4.746819313329159e-06,0.00020601849369130068,0.12832868666820055,0.03556797501330411
228,-478.37886154500495,825219.108366247,810206.1918672788,120423.54828885989,61064.659172192034,48000.00000249117,626475.0301173014,16521.863021148773,548.2406249393674,3214.4850822326134,3219.82496102693,230.36798457567235,252.7055270240402,915.3296856782575,32172.723444660827,12736.710541303548,758.0463242358013,7.22321389887759e-06,0.00015599896525706497,0.4437580060948224,0.027531585014596027
229,-383.0527362691296,815684.600281346,691975.9197448685,123082.33143077222,61083.8461253799,48000.00000050594,649994.3542173936,16578.009184372142,3603.0719191767676,3155.0931018519896,3285.7180315494047,366.72623358926813,241.79751623863737,920.9967216110801,34138.29259567776,7971.784681789489,695.0208751462238,6.232455320704421e-06,0.00020984194599484049,0.49659501169278614,0.0370033815431167
230,-577.651539615558,808688.6023422643,722861.0338402982,122225.54529848568,63893.43200759914,48000.00004005805,376659.62593720877,16620.488271806007,4683.949804700109,3034.161366671229,3094.389772403662,296.6172536110839,441.7322058149332,1097.9636264556716,34560.27981186236,8180.521079589725,708.1459490267994,5.3203505221923025e-06,0.00020270260259197588,0.08654239857589767,0.04537122577290419
231,-495.01300837217474,778313.0175868227,679539.5277035827,117438.69718372481,65645.49089284323,48000.000000436106,248088.83237805846,16856.145769333598,3876.407188727158,3706.4897624519886,2959.7829293394616,99.49161650428772,559.7094525448525,1137.913097955211,31576.108021589363,9907.983606836518,767.2707505378582,1.4687641995992498e-06,0.00016567701409824848,0.07916362284466862,0.03285081689294816
232,-588.93524632707,758294.44590758,604981.39188431,119158.04961419322,68532.57335297963,48000.00000026549,237709.63080827912,17428.122952996386,6237.860573930923,3658.704546806049,2783.059916511996,208.55042595681192,630.895758911048,1245.9784626889957,36136.89989526262,5601.391497748506,599.4690759490406,1.9846537957875187e-06,0.0002486519942447504,0.0770147041960265,0.05433403239599903
233,-535.1927758239108,820733.2258167762,637510.3092402979,121312.88218893137,63480.558296105446,55878.336024110664,540123.856140037,16556.651895275012,7262.593167448315,3110.4116881329896,3156.770859801209,262.18386866759187,396.80460805592196,1098.2663384775346,33601.839070223454,9840.543866113669,905.3998362694898,5.94562891618171e-06,0.00016328452438577493,0.26198742865636626,0.03662235019977593
234,-578.3318662579725,769526.3806854904,713649.1883799925,118796.35718010111,64000.25749194292,51330.83748573379,213009.8299810019,17004.386324926287,2452.661656674718,3676.039831137333,2923.8111036720775,197.99143282061988,496.02823248675327,972.1484757227925,32353.169694374108,7954.479399704143,745.6549753780004,2.3562807191364467e-06,0.0001731664188885886,0.057433851598994126,0.04522660328961386
235,-705.3818907839521,792522.895674813,744156.6967442768,120714.21058778632,63810.89296427698,63497.52731444186,611933.4915543587,17110.291273775936,1860.0024549024947,3236.005823925837,3061.55907143405,289.58280530051036,460.15365716151894,1414.7379127435963,31599.544613528928,11354.951592387091,1042.5348167670095,8.293338771982158e-06,0.0001532056486779917,0.46708737989100674,0.029629685897615974
236,-738.4750275826316,781638.3709190143,755005.0550786115,122085.15257511883,62335.020184856694,55646.435094207765,349298.51781221095,17167.176085496292,1268.792312824181,3548.0295523609866,3035.33270452151,347.0932166765323,389.52084394968875,837.4462102149164,31876.641318433212,10566.272213428767,866.1568699341481,4.767595579600822e-06,0.00015552777047853474,0.11821535246605265,0.027680332242015476
237,-632.18797834986,820042.144294913,745752.17140873,123040.88513428037,66233.11836888887,48000.000000097694,614501.5272063828,16835.051469059017,3613.0301681857163,2893.7573080137995,3101.9935525210826,351.0513912363636,562.0309121475291,1372.438985407177,37294.84115797036,6543.449908727239,662.2102885211253,7.425471478020442e-06,0.000238529526246034,0.3657194402726681,0.03778384948254897
238,-580.8718604601008,822015.0275661981,770333.935542275,120280.98830442119,60576.99032073174,48000.000000960914,470021.42701261083,16173.737244163014,2517.6514515823615,3133.151407254369,3210.321795146319,199.31721173440468,228.97144991693298,735.5336456231532,33417.36392259157,9373.640783935301,750.1413854424967,4.904150741055049e-06,0.0001627859296101306,0.16823208328202957,0.024845268983679086
239,-653.6079180431379,772564.5454002451,723186.4375282587,120723.43201736547,61205.678886787406,48000.0000001295,410390.241339902,17576.948738235642,2893.000265144924,3028.2149259438484,3029.222060368834,189.31496613416178,246.16498563800428,1037.723567567382,36573.7904223362,5064.497627597005,632.8480479869046,6.7378008295357e-06,0.0002746826703445551,0.12702761772648094,0.06406141028647386
240,-630.489007562814,853856.0114961234,779562.6020321508,121604.00280616082,63238.047204651455,48000.000000342996,341732.85878841864,16144.757062800534,3225.656096020576,3424.29004488863,3046.3894001612593,341.2833598744656,385.93415957435786,1013.486301727066,35244.39805482339,7130.715575539773,708.5576710954685,4.634314730931075e-06,0.0002410937803328393,0.1178140982963704,0.05407849519288286
241,-607.6850830488773,796868.1392811058,714401.6248319661,117481.34469643874,62335.212064043066,48716.70737158194,527567.9010404251,16870.857050525636,3408.14158979463,3225.5478759432185,3215.081359081884,102.42474511419684,341.5348588349656,906.7407994117626,33810.3956755686,8819.749842937938,780.1067225811131,5.725703177478697e-06,0.00016751694899835886,0.2620075538516629,0.02402985720712482
242,-501.41371644617436,760786.6527031378,723614.8561551345,119618.25177724069,62149.39495233598,48000.00000000603,386299.7690965487,17589.42868345267,1772.056730342441,3457.3373190684215,3181.8087094305624,211.8330243325169,419.4879189578925,870.548391976558,31979.818620677277,9849.688631437217,743.6042377968699,4.5169282494466e-06,0.0001884128417745951,0.11516548186291241,0.03103285274543425
243,-512.911512750271,820913.9196271898,667277.8540688062,120229.38169755337,63033.960605007356,48897.386757132415,525611.4562730872,16547.660434989735,5535.4862120107,3289.155745537372,3237.53601826731,228.97795986084992,393.1361834883218,838.1785597449763,34884.9829768503,7468.814111711605,715.1568282042339,5.166621906877705e-06,0.000201401296612354,0.27283226291697604,0.034875027049595386
244,-481.81704002316667,757324.0985065216,722848.5817852417,126133.50651574168,69679.05926860611,50402.79646479617,535277.954781161,17537.919506007715,1723.3042782201467,3106.29351513359,3096.9616823483843,500.9769727686112,718.0232699876798,1644.616810061738,33653.200235139484,6647.085675768279,659.1387023696279,5.7722530524026694e-06,0.0002533151841113098,0.21458958964790867,0.04558053487427791
245,-544.6125054018137,767758.1924954634,686318.2061283949,117115.81023880586,61799.55986735154,48000.00000000407,289455.3844896379,16902.300230356483,3156.368272559615,3565.6285524536934,3113.29779944158,79.57292400917683,317.2875267113008,1020.2193752127904,35055.999031870575,5986.05020967462,650.2195683050486,1.870087537360906e-06,0.0002527175858625038,0.09028102460659233,0.044519453127324034
