sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,T_H_N,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_H_WN,p_V_L
181,-535.5313044701842,806079.7587027418,752939.8238726053,118227.55653158888,59085.9762926549,48645.96592268564,566191.2368333081,16953.049526981584,2829.0856395048254,2648.534087473303,2864.4128138863994,136.0730526777981,178.57857799488883,708.065147795976,30054.925741949915,15448.333797139276,926.3734035526003,7.845580932888117e-06,0.0001317499245926416,0.2955048988690473,0.011804861816502208,0.02205554590601795
182,-551.5126415704353,765625.0048525908,719519.4813502315,120031.78262675817,58395.83931018507,53229.7807804861,353474.51675228815,17420.40129631796,2637.9734798918143,2999.2045298039734,2819.3433604126176,251.30405251544116,123.68850864519332,646.9882867527292,29877.20392448063,14296.65821361914,892.0992047525955,5.299444024721774e-06,0.00013160592979481544,0.11239767297557954,0.009768423294995427,0.020241963887919857
183,-631.2668521949785,785327.3612895296,716009.1032197812,122254.45486881431,62032.225959918454,49788.214647090004,392532.8222774049,16794.672410811232,3889.1361592342478,2948.8954371438767,2626.1456567994637,507.0882673721037,329.7362996203429,901.4605573265877,27819.51875382896,34479.67660388649,1170.9813135048632,6.137641005090652e-06,1.941778892553726e-05,0.13513229895444476,0.01716023808965326,0.01899979503135483
184,-588.6860690289344,850888.4300714952,810417.9080784287,126182.5958354384,64314.29753160836,72414.93282324789,328670.92663644545,16161.879603233645,1992.2098357417774,3252.4484162920453,2710.2652458445855,650.2055671744973,446.3948632680984,1064.5514788417343,35466.737300245324,13381.741153128129,1174.4151895894588,4.647231053093734e-06,0.0001282737030725334,0.11238509283343562,0.012982683584874035,0.026355555522528273
185,-536.2747863610778,745267.1528693531,725528.3340727149,121453.33611113222,58654.95153314965,48691.48789130998,536838.8605444384,17653.063240411375,851.3014304036262,3034.628951785248,2867.3737248986977,329.54130982641635,152.7437047619922,666.7478553319519,28302.583287698017,20417.94037078291,958.3969342754831,6.8681698758095406e-06,8.054750924773967e-05,0.30991829284698674,0.012435814308297183,0.03347376765949037
186,-545.0491152449338,826769.7918140386,757018.1563161658,118718.89302391502,57735.00674860351,65383.71835093891,507833.3452069683,16346.85136299482,4381.170094044011,2933.313848263245,2893.218271696688,167.57215783662926,111.75620755842543,693.9737637525393,29572.74878800828,19867.786775355722,1299.554199854772,7.268023981428624e-06,7.762821485217767e-05,0.1752531205348357,0.010262354926412328,0.0308354727535965
187,-494.48535859191554,812551.9312685389,730917.8410933573,118727.23079426271,58863.852983120654,77182.54479037735,470536.3947754907,16665.73883228154,4311.782776529256,2978.577690901004,2796.7151676427243,154.53778322854282,140.43992171839645,784.2138379421037,31571.320681026064,13696.39712671162,1295.0431921608597,7.5706643707265005e-06,0.00011809788879269281,0.2427583179651412,0.009048039775833412,0.02658457426691551
188,-405.8470368691169,817327.26238446,789998.2832336283,124318.19532843724,60917.43475571387,52742.99485779187,367778.33893210336,16784.439723911095,1117.4187448169064,3327.3278843500448,2830.614434566673,593.5156067254951,228.34288570385556,787.892648423628,31030.73928666502,13828.696708522422,962.2281122949995,3.8007705697305794e-06,0.00010132006314788242,0.12867872075959053,0.013318385824201603,0.024563614943597774
189,-369.0968469626383,794675.575207276,743173.8437422812,125244.5209013775,60144.691047700886,51673.32808888085,543933.4922078266,17074.26123841009,2503.5731215280157,3144.326658425658,2916.5263528587398,500.8798193627981,182.14629572774325,868.7469137965156,30321.70773499631,19185.54949389495,962.3795158798947,6.183585033407167e-06,0.00010524207230784995,0.24516199160014554,0.011911148377884968,0.017928645751628607
190,-608.075337353883,806932.4193171308,756174.9428236964,119613.80433773449,58053.2738827678,48431.14942231795,543361.1768986684,16675.912523089602,2103.2646622728785,3178.3458431517984,2946.069678680433,224.42836854137542,127.70760862112206,645.2102712710747,30279.73356857933,15848.948162968494,854.798956435501,6.458149196725143e-06,0.000110054324921459,0.28713506457173077,0.01142393568201706,0.025449123074422965
191,-455.05262933882136,821685.4513664196,753240.2240990829,119013.65079982011,59383.653279067235,48000.000000386826,391489.71318223176,16546.342410755595,3376.057557990052,3401.6824348291007,2888.6384424158036,188.35888617171705,203.35387944256388,764.1396926618704,31761.412864630496,12331.24746257035,867.901206164695,5.745801303175237e-06,0.00013460488291723848,0.16103313621711415,0.0055554777021511355,0.02618187280188838
192,-613.859051348999,799688.8043679534,769939.3478454506,118166.48631081767,64834.83188066969,48508.28383543908,278293.3794555231,17002.44191986576,1370.3406707699487,3414.7514665160506,2663.324743847318,146.62347611242384,609.0625269434578,967.2240037547307,30212.631392616426,14791.482460354659,921.5307637024655,4.223811275157445e-06,0.00012349655979405322,0.10509846340827181,0.00791186001322868,0.02512110128895377
193,-499.29016044372565,806737.0379996626,718525.5154219231,117572.66865269595,63040.21969059197,75026.0836676356,550245.8085782892,16840.175830635926,3818.6354297123735,2934.2879283464276,2830.116884458877,108.22900677999947,405.97655538184614,1021.7965473714016,32633.353728985145,13971.146344175042,1181.4125279661916,7.294872196525268e-06,0.00013574281046107483,0.3121355203520805,0.012094764601668388,0.029127872853867667
194,-590.8786116177412,823342.1350356836,762059.4994145214,119936.97914545001,59360.45461278468,55360.37108067788,364857.017715028,16160.363893428912,3212.4210417815734,3136.4280519331132,2752.490250393065,289.587856825683,191.56652934073398,765.3933055627876,29181.52944941064,25690.897968146804,1093.0955667347353,5.149917450809953e-06,6.666424318763627e-05,0.12210664361240067,0.012712973596706355,0.02341456913493357
195,-503.077038270878,779448.3070185214,715822.9538693601,119843.20391414754,58205.90166767353,83711.26322735687,497466.6714653873,16959.384611647765,3239.27455991119,2633.8393677701197,2741.2365041468934,223.30052998718972,107.03279803972373,588.4267083073895,34405.991701797546,12493.458589118096,1272.1434454724524,6.720183435472662e-06,0.00013477372566788424,0.27745714313750425,0.011650796602547591,0.01538602951637706
196,-650.69779264655,797496.0371626106,765606.9294323925,119441.8449075603,59027.58764628187,48000.000000066146,321756.37153611646,17393.350016942237,1450.1315722345917,3239.3137402381367,2689.0502756759083,241.54836242988253,189.08772028069382,824.2522427863353,31328.137338573724,10958.375122206702,812.491526058046,5.004453539324047e-06,0.00016455481576887885,0.12460062279078554,0.010309041236027052,0.034878107564229065
197,-364.4182184672263,802415.7258733371,699782.2336483024,120253.38463355077,61045.76722731626,50079.72077591932,601505.3071282619,16822.645456792252,3358.7952465817584,2904.230251660069,2877.3401006694908,280.9478286291565,247.87841987418054,872.4027308091526,28461.830119450464,24348.455310401685,1119.3929714290223,7.42588165476146e-06,5.901202292080907e-05,0.4587665471051083,0.01196736702881355,0.023637780813821386
198,-435.2475358641836,842533.6101278224,817451.6022745081,120419.3005679188,59438.74556597115,62693.99507916369,449351.8185873644,16017.975736454948,1562.2816043314717,2946.03064372162,2793.533679205555,364.2113483303453,167.30993019057738,746.2252211341628,31231.82714940997,19529.373079362893,1147.3785073880272,6.862531671763723e-06,9.104022955581893e-05,0.17488981873112988,0.011172360390056422,0.028824524938620054
199,-416.26348255527245,812631.1322453271,779385.5652950739,120500.18292251408,61091.6847074165,54223.655824942005,377968.1374979016,16898.248275564005,1402.1601537327142,3234.830899470027,2676.824452590319,346.6581252549349,327.2318766139209,905.6348793445221,29117.63590523689,27572.017270716344,1065.6837231050438,5.310397949432603e-06,8.722713233779914e-05,0.17397266298951816,0.013453844609089237,0.026460019941956906
200,-461.9045173101901,821729.4848872061,783235.1561479934,126998.15478452049,59500.26768412882,56810.666380309536,409685.8910995168,16521.2572332609,2300.565832859378,3210.2845331094222,2886.0591190844107,716.4751189686671,236.2133022846345,887.5758133686354,32778.07493080437,11218.42456841313,916.2279521705376,5.750643620380796e-06,0.00013323334148059572,0.10739869533273359,0.011850484265168285,0.027665733839000617
201,-573.0825447965419,767522.5676558365,626961.1944466415,131802.03030581085,60518.13795584817,56008.762744346,367294.43104128126,17415.543159498764,4690.255820390801,3598.4745705266814,3048.1564624758475,1115.7129410163966,244.755452809075,858.79187275847,30188.68449243962,13582.243803116087,1059.8451068200538,1.2827851565730886e-07,0.00010747446868985043,0.11661103891892183,0.011916043078824906,0.016116379192184883
202,-527.018958014848,761562.0481756221,688623.3749456146,118617.99964025611,61850.37201359917,49679.476711613934,338874.69377302687,17510.01586972263,4047.258540481732,3185.5022258457225,2543.8245296129244,177.07352089229943,328.7717184198923,925.9402263696786,31501.962270370124,9335.891875382495,797.7938905799178,6.204942533088053e-06,0.00016897663080631302,0.13331102433905803,0.010655822642812278,0.03280366273634425
203,-368.91230425170147,819678.6664686918,778218.3410847139,118733.30280218317,59469.938912473044,48012.99017733014,327546.75213700725,16513.61852239703,2469.9319228070017,2966.622881458328,2655.890934522596,192.62573682472362,192.79464130239018,658.8745331709025,28666.629004490165,27195.663937968013,1104.0580384631728,6.300243067447149e-06,5.2447451256869885e-05,0.12156757838697782,0.010533942805266188,0.019052906091199088
204,-412.87813022966765,754075.9009243518,726930.3424799861,119850.1724668748,59695.04156824034,61606.01950484362,390878.22582492867,17542.175146793576,1419.5859112672365,3235.478632506072,2792.8310497042785,240.84082317605862,215.96566297879954,709.5197278406406,29823.036303293455,12609.5992772248,1052.1725638206028,5.908619553626197e-06,0.00013009115528433358,0.152092513773856,0.009141586910192186,0.027126554667198242
205,-466.1315241035682,813433.761046187,648177.4550589932,117371.70887628727,60905.84199641344,63410.98534532809,555994.2353686367,16697.452198441966,11635.598355552549,2592.8337284261092,2639.899054634999,86.30846195201057,222.03697775703912,740.6458022211497,32549.06759814517,11322.374344753114,1067.4939723809557,9.619474118037388e-06,0.00012364118834393522,0.34272372748803914,0.011555595628498798,0.026228584862935184
206,-443.07716067118747,799817.64076273,763423.321128639,123698.8302980121,60206.77530241125,49905.32998022004,414976.80516126077,16936.656904227963,1773.7775385734612,3108.469803156397,2801.6801195730577,472.68784512027423,227.03100685383538,824.9165402013757,30777.33597344274,13058.114935897362,895.2179876792883,5.900778013126067e-06,0.00013074164724964608,0.15944871898031315,0.010253204829352243,0.038336479626034814
207,-517.7995344430674,835033.3876921174,790347.4654496983,121568.12850690668,60707.720922026274,48000.000000318185,535878.2868350828,16349.5649311892,2757.7670583767012,2745.9348509091233,2779.0577223695755,324.94481087261806,211.19036611034707,932.5416356210177,27251.332120096537,430305.3095217606,1084.6706248129242,8.063709955068485e-06,1.7680238875125677e-05,0.29470781672109964,0.009184160711293115,0.023179720567923667
208,-493.62242294174087,810931.8299697872,768399.7009451442,122145.59659519179,62766.177212526476,58531.48800375947,359941.96631754865,16550.25632941902,2428.414905951836,3270.621498351244,2773.268387811287,370.7694150492074,375.4248938109252,1045.453207824439,31176.27644121059,16860.197781727886,1111.9932321766278,6.1637461621704894e-06,0.0001097489152610755,0.14080262372324773,0.006698869131441211,0.030738180552474334
209,-466.9220323634421,751040.3164445992,659279.1310799099,118759.70484126058,58150.18155088825,53383.21608538747,405302.01513167715,17817.83343739043,5127.565145857821,2887.558628089001,2590.384453974227,161.24288633647183,111.72382976430367,714.7980890480868,28638.556539886606,13149.876796169232,1022.2994256582567,6.911932822620871e-06,9.913295217692431e-05,0.17117486279687621,0.014734033080015077,0.027254531864300918
210,-623.1893163476132,778070.6909250531,715744.1013454462,119950.69670843676,59456.78433392172,57365.557327616036,379018.0612568988,17205.07269348315,2728.2781397188414,3268.147643417461,2857.8480464897166,216.16931792314224,241.69384923264025,874.7120819103038,29582.69883318908,15433.18289351486,1002.7870705085061,4.733730806949312e-06,0.00012214476109618784,0.1439886080940076,0.005832371166722435,0.030539090140699353
211,-632.3920228219436,759490.8313692012,730410.2840899882,118968.52948444129,59365.26526209651,48000.00000039697,514819.1408757695,17687.00971242714,1661.1928034097846,3058.432025006587,2890.867269085724,233.35082588621992,170.24652284774717,819.0984609539197,28577.848624936625,12300.42105118019,900.6132838146455,7.148742911955899e-06,9.628397065352374e-05,0.26048580998000376,0.010194011592643775,0.03033157213410435
212,-430.92010669830495,819761.3031996083,794743.2496601018,121496.06579506901,62842.84900191283,62370.26942906741,584374.0422488422,16814.46194917078,1329.0553447865798,2852.103755183112,3043.8510581853675,304.6584158120401,297.1310541849896,1074.1364707654725,31907.252682501687,13497.636036341672,1061.0124852558836,7.2873873459124764e-06,0.00012872946562561704,0.32426060004344065,0.008510629017100948,0.02991762634098667
213,-589.0456531843695,868377.7844453913,841460.0631419814,119208.53893676712,59138.46618041393,52985.385716578676,368007.79997009813,15669.814473196775,1996.4058950716385,2949.226838261489,2698.542764501617,211.54386100669632,140.83741647813383,699.0934183372214,29327.808630774343,43132.87532766501,1190.556254954943,7.148190789497518e-06,3.274534527742074e-05,0.11257466104432598,0.011118186367105697,0.020238957781296273
214,-427.0140051844322,807705.78344637,764213.5240794844,117669.72097318868,60973.13296722702,48000.000000760716,403544.14893314056,16881.979559000458,2392.5755735571533,3185.5461658810896,2683.9539928301883,106.10040283117847,276.2376010941704,822.7718976526813,30390.615933649333,13187.9072600921,860.5211499400606,7.2037644893151325e-06,0.00014513774660898548,0.18665676955620755,0.010344736312537777,0.026524116932545343
