sample,ll,T_NDH,T_ND,T_AWN,T_CV,N_Anc,N_H,N_ND,N_Den,N_N,N_Alt,N_Chag,N_Vin,p_H_N,p_H_WN,m_ND
497,-418.4601468185029,739267.8118926976,717894.6475116925,120229.87501887094,66022.05658028199,17615.379775272122,28262.389599383663,1291.15783748698,3301.3073010473536,2194.3222500721845,369.8569936585828,717.399605415972,1134.5920821428588,0.10098795300740561,0.014676357067489525,5.962560529985562e-06
498,-304.5301617313652,746486.6131474242,712193.8474849076,117073.41973791308,63256.23856161958,17457.433162390676,28629.491012580318,1727.2655774965663,3224.0877969934813,2400.219387441742,106.14122692753772,389.2985031676554,1115.6027200454325,0.09761614978551364,0.013586318648111172,3.962574777796859e-06
499,-411.451486568747,672276.2841470437,655394.948849344,119678.67970890236,62534.37335463354,18601.196172907985,25128.27730104475,1237.7948585658696,2947.2203319013406,2476.15660256113,183.8170018184043,419.92522069544293,840.7764028959527,0.06152131543033201,0.013115352202105387,6.273192077012474e-06
500,-527.6650166721813,707980.9612034712,698996.8138594554,132340.36334305827,66395.23899223666,18056.52439712426,26665.508595273324,358.9890421749379,3815.254767577171,2754.306241542647,1339.7314430607207,727.158871932126,1048.882008347409,0.06556136252500522,0.013841421703853333,3.914085841609542e-07
501,-458.1540068421522,746305.6976167051,702988.7748256912,119050.30544715005,60226.51840914515,17729.643350497045,28095.24329628435,1856.9193206441364,3710.505681726056,2646.5862800148584,195.73335167164964,253.05758012855952,885.958311220038,0.0914881318798248,0.007190988890803647,3.558470937094812e-06
502,-499.09588201665804,709687.6613878288,702371.0668186827,144105.61662321485,77407.83029530983,18151.280608699642,27227.624111176217,252.22578067848593,4014.8259624213947,2342.7953586416643,2033.17949027376,1361.095311038234,1969.533354954664,0.09168232220383803,0.01264773364922271,1.0000000004789894e-08
503,-330.7014211952612,756611.6297500548,709776.5867683153,117490.04136597706,62708.23663754293,17435.849364076876,27731.259181293753,3311.7611089035363,2917.9759789425557,2289.1505008303984,123.68372340527272,415.1915091363021,926.8070400484446,0.0915592017578389,0.01297281327850922,6.233076005579059e-06
504,-395.0667222506593,730608.837176367,722045.355787873,116470.46632530121,59892.76378049485,17538.3811422746,28492.612102152703,479.6846080511375,3171.4483925182058,2495.270658098273,63.07878892966849,229.01450112680268,759.0738722331619,0.08549299055857949,0.014589716078706084,4.930968573766572e-06
505,-388.22972809963676,756764.3410824155,742915.5826262209,115955.66710795043,62216.485143004764,17390.5830388076,29186.889029687594,1404.7334473364376,3001.529695784406,2241.648905753715,37.28920013241188,334.63824235507894,1028.1516412465571,0.08468464061208432,0.013295435808087347,8.286862867736877e-06
506,-374.1304401840397,678718.3731746838,668414.9823022601,125261.05093764736,63429.103513228234,18577.636233006226,25977.45683097249,487.28176188394775,3546.734470891519,2528.494183243998,582.1786356436794,366.3905500713168,873.0712747760791,0.08203336736364991,0.015250744862567672,3.0945387608752406e-06
507,-300.8052851891051,745329.07759332,692201.4992901694,117760.9202467444,62138.73628612508,17739.335919057932,27354.329156927888,3103.0356649673827,3066.96035775232,2316.596249204534,120.55875730833228,392.35912434881993,1147.8222270621295,0.09883569767923332,0.012425748330923116,5.763052393368349e-06
508,-268.6757890490492,738653.3703709933,702327.3377970785,117274.86340234971,61229.54095906981,17039.256349864823,27892.754465801234,1607.8908890408647,3509.8452675563044,2667.415348035139,108.03868675249844,298.91653754715713,763.393433443356,0.07566789039952877,0.012441100509285907,3.0380706021855414e-06
509,-348.69070485867195,713400.3053001977,695520.7997037855,120887.44449126575,62241.13137511305,17906.038508012105,27867.63706117675,1295.2910668534976,2988.503487156232,2521.847908636133,300.26791817487435,388.8246791601568,960.5569837009822,0.06472609396373873,0.010307597688192213,6.322283362439817e-06
