sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_H_WN,p_V_L
73,-490.13955914497063,777702.4267025809,724588.5691456769,120233.00434240313,63578.242603226914,48166.12739050542,16900.72459157106,2292.1654297211076,3382.6809298678754,2534.478003446409,290.2570834563282,327.17162184957897,844.3824757266034,29733.97686743198,20676.58810486615,936.3443598119187,2.8171274153235557e-06,9.399435233894198e-05,0.07959854344856003,0.015109939917654943,0.026129020019488334
74,-586.0737676117187,771767.1542296057,719629.2015315733,119033.13621218334,60206.12774527721,53819.383689466034,17082.551542374826,2035.0828817135564,3676.0152829424333,2516.2711430806285,235.70745145462078,208.90611125421628,810.9957600937078,28387.432794053235,19942.246855634658,1058.3168440678132,2.0827649109334233e-06,8.796433504926985e-05,0.09809469999387137,0.011073700555235226,0.02543363531792144
75,-418.2400395024124,827843.3265534936,805318.124554249,120194.31904039653,60853.663729463806,60446.53560899456,16264.238847269413,1246.665278058949,3400.9460424964436,2581.07562640308,272.2122462911669,252.9458253050511,976.8161677663225,31167.956272223866,17234.944428590672,1062.6487471934886,4.438724723934467e-06,0.00012273750358847568,0.06689091728505885,0.011445535485808572,0.029567240799856474
76,-578.1644261583662,775018.4847132108,734641.2486910997,121920.26154230467,58886.77439116761,75535.44405340168,17072.690956267023,1772.6276741920826,3560.8139575222604,2735.273130427637,403.30213712221047,135.40838748995662,860.4396181827203,31214.074656746998,15534.71961651072,1318.3464814112217,2.788252345892381e-06,9.411717037010768e-05,0.06667504647282431,0.014891299005215484,0.021149266022205692
77,-585.745018405953,776477.7790711992,685763.4655968492,118492.74602510102,62324.3772385338,49121.17230824037,17134.601937520583,3692.6294413962923,3533.985631519366,2431.9146247811846,218.95478422552205,357.27754256238165,795.9403923495884,29645.816809609056,15216.321751636255,867.8391356588047,2.4325012413834825e-06,0.00010021873492447236,0.0985924480121878,0.012623869119284307,0.026650739353949682
78,-457.6885274242038,791752.9749165294,738183.9928987611,117992.11402599073,59527.56611998134,56981.646109055466,16513.79688239738,2201.6332983464654,3563.9437377986055,2638.935876498115,144.91157826910165,184.59277615230897,836.6980128602788,29178.996435210844,24377.420399025566,1111.8053766338198,2.595513209180001e-06,9.136606017776752e-05,0.07987753958310424,0.010448104989366751,0.016834126242540666
79,-482.80679938053845,808440.6707357203,802951.9306180293,117948.53803840543,63839.232650174235,75739.23232886722,16709.007125496457,254.17438975153823,3273.96039936196,2360.658224898313,126.08491108747556,429.29032777883134,973.1006701517159,27236.248218763223,51234.679097881955,1617.4452130544712,3.768802187404299e-06,4.484954261303279e-05,0.10288359666317415,0.0131996826242294,0.023147581420570197
80,-492.52040350288854,810771.2128993579,748951.7675244864,118904.48285007659,59896.87157781949,61784.08164623303,16652.302282326822,2380.327688395394,3586.351841266137,2608.170350212645,195.389065986626,184.12922227008866,602.0322597585571,28038.362929244868,26941.07834646481,1289.2431650242788,2.407498893101322e-06,5.612751019141931e-05,0.09755393874852965,0.010518369228739353,0.027885191911325158
81,-407.16851892016587,802842.6882551325,776132.8789619223,122148.48200829282,60412.92259341287,70559.91136557363,16713.439360426066,1261.0702493978092,3602.636003236654,2657.792151690401,435.4099403380069,234.88959050550164,806.0558219803019,31387.185330741344,15068.723971994015,1177.201494809872,3.238788270295975e-06,0.00010065000455157244,0.07849977154516068,0.009582566416262626,0.031205369154193908
82,-574.6603075591529,781216.3018434459,747751.737646858,119770.98560598303,59875.34174342671,48000.000002386805,17245.20861414695,1368.428616612442,3617.5967231733503,2648.614457719491,320.6648927117305,223.81809240159183,882.8200264953743,28172.695189584487,21849.060968847425,970.8455939117017,2.6878082545497807e-06,7.380832856731811e-05,0.0908222515715007,0.009589315028971632,0.024127597232916152
83,-495.3149541902001,793508.3062014163,752228.1325317653,118930.73051821085,59612.42559926633,48000.00000005131,16962.59855808286,1692.8902646149736,3662.6902654265577,2529.118405353526,206.961920148964,189.2731683040644,881.934822599879,29658.30116029284,19387.806170038675,922.2862385705076,2.9233652524231497e-06,9.760730410438678e-05,0.08639769380557606,0.011279561371857717,0.019884040411243635
84,-633.4875118059783,749960.426138349,699275.2973988887,118172.19770248329,59262.49741149326,48000.00000100883,17411.947244340434,2828.2455585874513,3567.7059430031195,2613.102222973179,203.65745568053444,198.55236957318093,686.361483654726,26556.10352419083,22715.166972694322,1091.8163270469913,4.63253486858801e-06,4.19596328909375e-05,0.06673963541433298,0.012688162583808463,0.016931890652741304
85,-455.36180209247294,763838.6216717132,635905.7769242056,118271.3476552248,60003.46055404177,50501.832261998024,17514.12624164452,4862.552676802757,3712.7833438319285,2803.551685677901,171.42619494412958,224.96895099050997,889.3030741429986,29376.127846483847,17013.381994467818,917.8093633068975,7.439392413243199e-07,0.00010620998328040332,0.08370866093660559,0.011722168257237311,0.025168631233812962
86,-504.58436694328395,780549.2738585473,725410.1954874522,118659.7841315875,66926.39304019751,48000.00000011526,16902.69073012258,2229.4029804635384,3512.1751846319,2618.697788175523,167.30927516852455,490.2188508481065,941.6857862733762,30556.10135550179,13293.988328544005,827.0008869850287,1.980066022340736e-06,0.00013443796007904318,0.09068705377111844,0.007599439670673905,0.028777478077757487
87,-475.43093365639453,795031.305196512,756931.4380832094,117658.2039619479,63204.997348406905,55050.859207785965,16814.196667144126,1868.9754102157694,3285.1902092238,2463.9874078416456,140.93051245033013,331.53777259059547,1004.3954649820781,30835.767341280618,17203.404108961793,966.0858756215217,4.429945091436315e-06,0.00011035973833611191,0.08202388827540862,0.013218159136105407,0.022966639329897107
88,-454.5510799614916,760325.4921259066,711634.1692796758,120692.68399558628,60343.76148037526,55218.7329951496,17267.11076939429,1602.6910047139793,4012.6336729425557,2788.71674273402,347.8221151836603,206.42249568597572,668.8223694726289,30569.70302970607,12896.412231459688,934.7867824079519,2.279808443107432e-07,0.00013992560185967288,0.08782161062581875,0.009945908615517935,0.025623381973706606
89,-548.8710438292387,754060.590475819,688980.7322079185,120528.36468376304,59445.3814853729,55543.83478784267,17526.90463347594,3411.2656660759676,3255.482239791601,2639.610333743923,423.0622252746533,174.75916936663904,772.954479957785,31437.026056887902,11674.026129694383,864.4010114737893,3.9486879837975596e-06,0.00013821264847557643,0.061824490441107875,0.014030477049329838,0.03215173347388194
90,-439.5974284526851,749344.459819237,693860.0762237083,119572.7127644361,60902.81483281304,51587.618002913434,17728.525116257126,2611.2854563685282,3467.1613872601533,2560.461518778721,253.3493777799207,266.67338102561405,991.556319802718,27763.93698701521,21915.097902445625,1007.4631213912777,3.7075279825684037e-06,9.723807173487942e-05,0.06770773981004342,0.013228140620417064,0.024404496408129354
91,-578.5479115600223,761302.5662821542,724890.2720310088,117266.28326973888,60882.30348169692,49823.95781124799,17184.222139815032,1632.963887841324,3392.756410664149,2589.4274826918763,109.56778647005818,222.17308493969156,822.9338079045531,29094.458637399664,15101.11023790998,896.5945641650052,3.305143458653511e-06,0.00010792176112495246,0.08778100882362244,0.012049451041814036,0.016723880033875052
92,-599.4763256685256,759243.9692546311,718974.8544079406,119500.53064580027,59822.94321375743,50553.106282236084,17366.90037365945,1583.101504472786,3566.982128993478,2561.471747391965,227.92509625278495,161.7111132303525,700.8380754065214,27135.85018954298,31090.67808247454,1126.311160027526,2.008302342658214e-06,4.156798214760176e-05,0.08783322239854718,0.01064610771687347,0.024365468169879268
93,-469.6717050480776,782636.9538587979,702656.0316494849,117010.07212505068,62384.67725866157,48000.00000041207,17337.165866910673,2690.0971261815757,4110.358915409762,2522.2784281739027,104.13584181178896,374.5910008252522,987.9482568838947,29159.126242356186,13922.337137764976,962.8361963759538,6.392511717098045e-07,7.660690214990062e-05,0.10970906724696139,0.012870090724311594,0.014299494799084286
94,-508.7338695066312,785542.4637884836,729250.9239791414,117606.69048921939,61031.00841545655,52805.21766363255,17234.896340548432,1900.5229544353203,4027.8648837859405,2635.891247620025,136.11205431243573,235.9713434084355,875.5089457782825,28891.85202281772,20264.626994530627,996.7975690607702,1.0649536276025917e-06,8.254098531428636e-05,0.10817153898523371,0.007420593309498089,0.02175908609873102
95,-574.9351443240212,763501.4526094341,728697.1850441725,120170.0409302786,61630.0375824965,54407.40489843508,17494.585662258498,1439.9869277800838,3793.4850666058346,2671.895400635257,274.43225007938923,276.84259428553884,877.3616011759411,32110.527541702224,13270.832799585543,909.9211112109873,2.6701781688862763e-06,0.0001530141337092812,0.08545799659361454,0.008802231236728563,0.025914787416741306
96,-491.4635332551458,791773.4089809778,638683.3196275311,118999.07586102182,60135.08338052885,48000.000000839325,17117.341949263027,5660.02305993549,3598.553592720664,2671.0592063434633,173.8253277797628,212.55234070675635,891.2616021167144,30915.345159246768,11180.217728647165,838.9031516249717,1.1012086210756807e-06,0.00014426184231892259,0.09096173654302443,0.011188516293070204,0.03361899226293256
97,-662.038158499723,829605.5404659129,734778.5568439714,119484.31892622772,61404.37953651444,49726.609282296966,16522.399056264367,3879.9155089213014,3455.5450044289105,2499.8195560676463,270.87313679821426,257.69732004498786,981.6135028722912,29417.0129762738,28465.64186942306,1054.9012868589277,3.1306556961610554e-06,5.8398477531023695e-05,0.09168308806682315,0.013592534247672332,0.02556032222076408
98,-412.44580333829674,768498.8865110356,707299.7935152198,117447.95557375206,60950.45015203234,67252.47532740384,17038.944515403346,2631.0530391589346,3480.1210517223035,2441.804096524614,98.03008560089678,212.49935288749296,732.5086306081066,28158.137271010622,21769.003805701228,1228.3474591491643,3.105032100196906e-06,7.050137031456362e-05,0.09160738463408429,0.015331984453184015,0.01614981407077931
99,-455.88430982521487,774935.7448704875,761504.7027944061,124282.11535837922,60474.33862443594,49044.47361773811,16997.613128165805,559.9236312800728,3432.8582547530655,2560.7238085081094,657.2381897026472,288.5093702573979,889.6598572468145,26443.573292957506,68536.91046579601,1131.6453257257124,2.908552708727607e-06,2.6689169347355344e-05,0.07496085696435277,0.01112235363956835,0.023173023883041967
100,-458.6124754983746,778663.351542734,733337.9167331911,117921.03973571018,65033.54129330107,54689.25938563186,17222.549795413044,1667.8747407536014,4170.574708864477,2612.1081366307776,152.0301272498049,421.41506780183767,1242.6067142270963,29744.536067891066,13643.614313352968,1056.8108612635672,1.2742977501201602e-06,0.00012040107792751848,0.1130352772969594,0.005221168996559727,0.02001169166294816
101,-516.4448208239155,728219.3102520854,687881.2005683314,119525.10258351675,60794.175210770954,48000.00000047695,17666.123670156994,1762.5795165387708,3526.4890331859565,2659.1572867711793,203.35631921586298,235.14205619270328,840.1578211401848,28014.196666256954,16626.253592869543,861.5154682475842,2.8678546469918007e-06,0.00010069495357411955,0.07861308377076759,0.009615781659210355,0.03140751348816392
102,-553.3376467417154,765724.4024745695,707339.0375751187,125401.18530838762,59219.84277055727,48000.00000002197,17156.001583551322,2515.1305326089455,3552.3489941498974,2701.292039327081,759.0248796812147,151.78220989270847,693.9166923078616,28469.68572356399,25786.23326572299,899.9506433329569,2.2195390172269884e-06,9.459974731924148e-05,0.06962635525022252,0.015531286163347091,0.02119492577342868
103,-481.642880639615,776392.0880651682,701113.0831444409,116340.6191635725,58301.58993465328,53540.072017027145,17025.80139537809,2432.2508175125367,3703.4463666689358,2571.2838215153497,57.07828630483344,110.30153444334854,669.4819640012724,25838.785591142827,89020.08032462881,1301.0054588984308,7.175666595871302e-07,6.20634657228513e-06,0.10684187533727998,0.012018151687562217,0.020840422156525606
104,-629.3280646035947,768615.9852609512,732124.4729528362,119829.54339173688,63277.230235861054,49190.66486013991,17149.075536631357,1844.8573614893512,3397.358580950151,2539.8956696285063,234.71272145394693,369.76797754525296,820.6640538893992,28997.72054595093,22657.78077812985,907.5277481140855,3.7714092249425414e-06,9.237569780009864e-05,0.07469958274174332,0.011934087207081608,0.02848445945336264
105,-421.0516295358143,757142.1669077611,708709.178799696,119208.236266654,59868.59150967855,48000.00000008695,17181.438596810232,1808.560056986444,3840.2786672803513,2452.740240218876,231.79526108098392,162.10707099559315,693.6847725747318,27321.226942342946,19197.070414810485,867.4400346766205,1.7470152553535616e-06,0.00011279995872236806,0.09432684624301065,0.016230935802729263,0.02011012377914655
106,-553.9976395613035,731148.4642316112,638873.8997844727,120497.5006082983,58905.18624569117,55527.77813493591,17693.238392984822,3471.3349991891287,3640.851110855789,2695.6987029247703,340.08396588118046,150.37107908050714,824.9549075864638,27961.234441357556,26836.437372539818,1027.5522533960216,1.1242267198294378e-06,0.0001038473047037266,0.07260621413650445,0.011319261738511338,0.03562985556075374
107,-722.9573718491131,750476.8612919494,675572.2099694611,119565.49721615229,58797.708753746854,52268.663903272136,17359.50547420157,2624.5731720348726,3920.2973093265027,2626.0091890690983,220.39744726189815,132.20192876678166,670.1361263286686,28046.898834010397,19151.66103301301,1003.6638549685977,7.243136562921222e-07,9.365695408697326e-05,0.10718853710569179,0.011244398495118609,0.015063230622584025
108,-449.0490132164128,772249.9671216562,699984.3624366923,117793.47975140443,59388.12811595113,48000.00000006657,17266.5149537679,2769.632395796093,3705.538541307975,2541.3494713688942,129.51234453332768,186.12573731873468,797.8153745074302,31022.36435084185,11360.2661166739,774.904851966313,2.159535680452577e-06,0.00015281901617831165,0.09522823772454708,0.00953083360662421,0.02780522871638101
109,-431.6627099775103,785289.0738899489,711429.5229306461,132289.6635773335,59149.28374811771,48000.000000016946,17498.36657573289,2484.762074733514,3951.5437608464754,2748.6076573406017,1408.1714523444507,212.508690971181,895.7240211515829,29256.42723483855,14181.667085429122,919.4842018261365,1.000000001718819e-08,0.00012363668883489542,0.07337063321750509,0.01731695338330979,0.030393089237227514
110,-492.37010715074047,761731.5291376403,698153.7218599265,115822.9270447439,62250.857428952244,49990.068862727865,17302.165267792927,2561.142103237562,3429.0515039492366,2539.420896405424,29.183167454667444,313.30663248773465,1197.6289140473705,28793.20358029503,15982.906271346514,964.4076840747761,2.6306019750453064e-06,0.00011467189058510149,0.1050955280742763,0.006193511664476574,0.02845781837514368
111,-464.65319624856306,781540.6968645096,716121.374200433,119037.94640143773,63779.085815310136,48000.00000015746,17560.83467860479,2391.7990163381005,3851.3011744104556,2570.2889581604077,215.23054625175956,387.00557363521744,1130.527037179428,29245.549996876452,17580.792889317563,870.8995924725872,1.73411078364271e-06,0.00011040852727936183,0.10225017840117834,0.010796652459710503,0.02465270746569051
