sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_V_L
82,-523.5142369295913,776472.1210120684,718015.5484746582,122472.87127651661,75347.27097641953,48000.00000019225,17186.096760472334,12090.918807061402,2473.501923311535,2917.9622140528522,278.79179390424105,1156.4783662539967,1689.4684717361629,53577.76894860852,3522.749421493671,468.25502801138333,1.0196176667990159e-05,0.00040818933486904313,0.0657764572614377
83,-498.0011054532917,774860.7450306942,690985.0209374493,125975.21452172125,67681.84671820479,48000.000000333705,17218.012517429477,10798.989149761715,2773.0090321609723,3085.543323980845,404.7830534772764,723.1236307294579,1400.6774172341609,49131.022397219625,3786.2507660959395,461.89357646045454,8.993618710915595e-06,0.0004058904042218823,0.07825314397123012
84,-580.7771171043029,755766.2669775819,633365.3559270828,122193.21765298012,63721.60701340661,48000.000000082,17498.220227890808,11405.03477029854,2648.951745606116,3091.67175651024,304.90061388125054,487.3929476849191,1118.7560605146953,41991.707244118974,4230.037505812931,505.8354166964818,8.091240668093269e-06,0.00034874820509341574,0.06722178692393728
85,-751.5795960044319,760534.5524298573,656780.1239016866,118551.93618480195,62030.71372031271,48000.000000000065,17441.08162531986,12116.074645620887,2494.503008500425,2995.8943898726775,118.99947036840071,363.4079552845135,983.5598039307441,55506.676577305145,3236.255057726718,408.9666955555412,9.628265176788532e-06,0.00048824511101284117,0.10122440250416234
86,-470.8063593308814,762703.0008379443,651016.2581449597,120205.08701024216,66328.89083927311,48000.00000014927,17378.23181416895,11035.559901963463,2707.164524759278,2997.2079083201465,230.00108366347314,704.7395280006017,1288.2753046179491,46523.98800498332,3946.282776667065,458.9760093717263,9.056278302916087e-06,0.0004207428082100579,0.08521685643048937
87,-555.1512742971145,777155.1189442602,678786.5058985099,118563.45275614553,62386.58405619896,48000.00000019336,17674.6300486143,10046.75461239282,2627.106973702206,3156.8141949054198,134.41236918422527,418.91356943738907,992.671375958569,47255.56049671926,4001.724085751253,462.853426138825,8.69224950063952e-06,0.00041864413035689577,0.09213463580087819
88,-607.8189192788506,755968.3850949716,676024.1810027977,121427.80919040856,62451.96936158177,48000.0000001069,17667.778158047782,7212.6784254387585,2764.5095137685553,3157.8532816373768,291.06727757792777,529.1117056625926,1172.9780542695912,49846.53963049153,3669.7986309631488,433.35123569602337,8.31833570930232e-06,0.0004213369296801289,0.09578540077339896
89,-635.0370345365448,761627.0622585732,608003.1148070964,120774.50541167869,68961.55874632746,48000.00000018458,17268.615369841053,18015.091904383422,2382.5917734629784,2889.3680524137353,249.23299033511992,837.9408524710822,1492.328384936126,51316.87567239366,3670.377623783437,429.83513104911674,1.0098410081105194e-05,0.00042346724804800056,0.08717679373917374
90,-577.5720325752992,752010.7378751552,743999.6719364814,121838.0619124874,71289.07108148138,48000.00000003877,17684.718290297154,2883.1470611139443,2698.42079535565,2962.1237975474396,233.573843972708,1065.8116468921826,1293.8427852125167,54862.95943382942,3274.5647383464834,428.85573316136345,1.0635614731416979e-05,0.00042804877748227045,0.07941399140020769
91,-600.209550159761,772885.0360201059,658088.2224275874,120401.19567261865,67320.63033531682,48000.000000000575,17479.442515505598,14877.136808644795,2764.9348660326627,2962.189790824969,206.51663880828087,691.1449214082711,1289.2653047723213,50013.963242549915,3162.0667995948197,441.96107815279277,9.898199215129387e-06,0.0004637908118933084,0.10040445979528345
92,-533.1676282710465,820690.5221334597,729027.009691075,118705.98285674848,62932.83461763647,48000.00000006555,16697.2711363766,25206.638116023965,2480.7798450990203,2969.1783132055075,143.97549566376446,431.63146454697187,1030.8936925743985,47024.726757078824,4149.382735484368,485.2769441429917,1.060527638146343e-05,0.00037453608598615794,0.09202351460298211
93,-613.7727889271603,799778.1665399427,718358.8767742509,119296.35153344656,65359.13469815456,48000.00000025705,17138.152624638737,22451.213555388083,2682.8942338463717,2969.3920879523175,141.24348468908568,683.1950590838106,1500.345279589075,49173.35417605788,3558.00147585745,452.1069556013482,1.0846141096115724e-05,0.0004178207067307705,0.10119160670326371
94,-684.3632078975288,791443.6154456082,718784.5724332674,121730.4166125474,61105.98898819491,48000.00000011287,16869.343310438202,9460.577055920188,2708.322814304701,3187.910566601569,288.8353835891837,301.1216630666226,929.8582283542192,46726.88860435936,3984.587930067994,488.3657174842201,8.87382313252634e-06,0.0003818298965690139,0.08569540390532
95,-497.18978439430407,762294.9970196798,673925.1807316218,121137.2116080499,65766.59067274898,48000.00000023352,17013.927984265363,8475.674591051637,2880.4833093422926,3134.999326179986,233.99251684443982,617.5558917354463,1161.145979150527,55366.82462030261,3876.787856591427,429.56356934642446,8.45202949070546e-06,0.00046380300578305344,0.07496677100298932
96,-729.4494062636429,786177.0553869468,686914.6047254768,123379.35808050807,64391.57939235335,48000.00000000475,17074.250474158376,9177.259808432716,2835.8355366467017,3150.2478402432694,338.5035634453388,584.6279037212212,1342.1779540709501,47457.48519265379,3952.051842905934,501.31973405593004,8.379587357260657e-06,0.00039892919592811934,0.08374266965871296
97,-547.3253590001674,761023.3998062093,652982.9655377073,118826.53427129574,61699.1826027775,48000.000000168206,17178.400182666228,13200.645305129143,2444.14537497725,3032.2099475981854,106.14007125716526,349.5719796605555,951.1142666524818,49452.566475169384,3273.793494963237,458.85197541390176,9.56263741392294e-06,0.0004171094248675273,0.09529787815708332
98,-543.6010742393069,795540.1883500133,578848.9227579281,120627.50113891576,67014.27464894271,48000.00000005037,16676.31203531538,19930.931989735825,2598.3388263328634,2890.633625802516,189.91490363544386,720.5476308949137,1327.821665980726,43192.002944643515,4097.238376917609,523.5409756846063,9.584845012299059e-06,0.000355574711608172,0.08785351502104082
99,-698.3470722948689,780288.7138241678,629294.8823255775,119647.86948634747,65976.5223673497,48000.00000008064,17521.478888593712,18337.96586998376,2699.6809361055048,2984.832689901113,151.08238712117466,743.2164970684323,1322.1724078185143,48629.638059636934,3862.380348438816,456.1573843401854,1.0279217160664816e-05,0.00043438683477454396,0.09116330483435865
100,-605.8851042006263,832144.1069713789,807617.5509498965,120042.76962525469,58786.38911244166,48000.000000000146,16532.881094527067,5436.083998537335,2638.846646971616,3150.138377951236,201.53155810041565,173.53266215145263,852.8834867513115,52808.939105416226,3439.13159420522,480.3465184541418,9.95496716604227e-06,0.0004091056121371224,0.09162841402116327
101,-641.1977794744372,804806.89420498,667771.2200560347,121060.88724682921,64611.30704962684,48000.00000019813,16970.65279875987,15478.457377136785,2701.2215117636792,3055.9791459572953,250.96175685062022,480.53106624995854,1321.426802780635,50826.04179492489,3412.0771391593325,468.9544287903036,9.000248965821798e-06,0.00040243778902516997,0.08546449053143641
102,-577.3280819159334,757332.1782973293,756058.3283531618,119755.834696253,64869.87283970794,48000.00000011517,17172.808520463564,319.0466184598539,2602.20324544342,3033.319495030553,172.8024294979594,531.3771181767345,1308.4743001263757,43726.89044749671,3960.151895920738,493.93775338967794,1.041512339175507e-05,0.0003808581541847551,0.07454424060415081
103,-589.9002407533771,754432.493422443,648589.0172378235,120018.44692092338,59638.560561991224,48000.00000000151,17653.315672392375,10965.440223628228,2767.256855913423,3188.6264137055364,211.4902256422229,241.5490988815178,859.4953849567661,52750.168817960235,3029.173763272557,440.95416047353046,8.266743913184222e-06,0.00041938424259652004,0.08320614020639394
104,-432.5058658982875,789960.8528357358,752197.3186356901,121830.99774230499,64670.799069774934,48000.000000000146,16856.94002960159,6682.076271920537,2804.0939566494735,3080.571452836094,252.9516969944364,659.6439426950058,1218.5853109822879,45352.529558379196,3948.5776809855124,469.55749386382837,9.361268445637724e-06,0.0003900505554068886,0.08358567187286757
105,-513.5400775367251,772562.1841437438,710931.691659895,118972.3267704277,63255.52535507201,48000.00000013205,17007.685275159587,8881.611602489498,2717.030188151022,3008.688435469088,169.1068482103262,441.9181638611836,1005.5957296469281,47737.616269604514,3692.042853669183,450.6572385942625,9.818772691223349e-06,0.0004296475300987639,0.08727502112782175
106,-718.6305292715914,781323.5834514854,710308.0014833979,118653.41149886505,57426.81745888758,48000.000000005944,17297.254760845088,5726.307168908348,2764.2489261446854,3397.9181361106016,145.93949175590137,117.37073280205269,802.2152035417292,57450.12356216695,3009.362439749546,433.04652939649407,7.1708824229624185e-06,0.00046265075677839483,0.0960972001174506
107,-464.8535387262847,778296.1464730203,711531.9047002203,118408.6744328758,62140.59308812036,48000.00000003894,17215.29669810344,10192.491587208313,2746.7564472982967,3081.910129189694,138.10232141879317,325.2162644290852,1047.206414149268,47709.606377273165,3645.5400166235495,467.37597906073586,9.961095544938328e-06,0.00039533485244108653,0.09275833337274582
108,-620.6515044505015,789144.9606931191,643806.305857594,120600.93641029178,62437.10762224228,48000.00000030412,17038.016109846714,16378.262771116224,2717.2688338471407,2942.572784521716,216.58199591743065,529.1177249797638,1062.5018051348663,44962.348920738936,4125.081162765458,475.13558001736817,9.861250945261627e-06,0.0003980248821866395,0.09508611068380453
109,-662.2565705613968,796262.5969495339,638528.3780143175,125307.71335942377,67551.27188944792,48000.00000001814,17083.70976738708,16120.947756084493,2701.209067958059,2982.712714304032,443.02487501341784,1025.662601132962,1414.1889517327675,53777.809537505316,3181.9436658043314,431.84521020851133,9.12234093134922e-06,0.0004359225078632133,0.10190166665510364
110,-587.0776716396639,771588.4542427759,627976.096639673,118823.19040277904,63396.14777477196,48000.00000015303,17334.00048250194,14913.526473831278,2888.6404806080805,3035.1953172437557,158.21214454875616,505.005695023906,1339.5219444146253,49217.7496600865,3582.8141409970176,471.299105550813,9.216707920278815e-06,0.00041495388296190717,0.09037986577050514
111,-661.0320207407409,828612.9056228766,828295.3838760258,118642.88772015773,63802.70042433691,48000.00000014663,16440.188368607854,125.34947769534132,2641.360612804774,3054.7953792322805,132.7603972173222,689.1119259572873,1430.2904802017454,70395.45377525738,2832.568803998367,387.5399888608467,1.041930036286177e-05,0.000541926905462885,0.10679040496200602
112,-660.6806472750175,774452.5768667039,735029.0544207365,119136.12411585992,63622.18670302904,48000.00000000134,17400.88307884683,6575.463296938655,2781.0446336530085,3133.331708185941,167.31817511309868,486.695872405338,964.9422485577123,47908.67916731647,3726.9170504165263,496.75860498178366,9.245767240183031e-06,0.000410564405354882,0.06371130179502482
113,-749.1376488492226,755819.0084337037,755556.1341572461,121909.79035977308,68774.00549541251,48000.00000012643,17347.3589017514,100.08378292753214,2434.00467094636,2978.203216519388,254.19559028643636,769.1674735581058,1241.7437293162782,50319.469763927365,3657.096010094366,443.7854042664983,1.061770087397937e-05,0.00040811927838366944,0.07058163213059299
114,-671.9166114934686,772940.4174911664,702347.1881844758,119357.43404656065,65252.08149400256,48000.00000004994,17491.3107454783,17326.99798244976,2459.3439876322154,2985.27024189069,179.02341528088385,723.6904578995589,1036.8333179009746,54839.3433371681,3293.225594064772,455.8528899483451,1.1145088299511624e-05,0.0004395157563504317,0.07808584315361808
115,-699.907459661217,771451.5918910725,710072.294060172,121725.46184255002,59021.27557575067,51653.89880501508,17393.779269974064,6104.844319911234,2746.3520463357468,3245.34693967311,266.40920617721446,191.83638803637223,760.4589355387,48575.646835275205,4250.951373629875,513.0673167678339,8.242306585637325e-06,0.00035996566916230777,0.07465706501875924
116,-633.1537984707738,768819.0052370965,738416.2898739575,118118.11875714437,66099.01829753419,48000.000000019165,17634.87813438921,5627.05480490654,2611.898390311786,3030.42350257735,114.19543315801367,829.6776724816597,1530.2828036725773,58218.254127364824,3216.6249437176793,403.46042407260256,1.0892628912811359e-05,0.0004975793060470032,0.11666929178175733
117,-653.1132974411628,786972.2854255904,778610.9776115943,118576.3977100212,64232.25729643901,48000.000000343935,17238.120794141945,5693.055466324104,2476.326824574294,3059.140099486347,129.8989095528103,509.39584131230004,1118.6528662630417,54477.65157771286,3628.3909093966563,438.8916752336058,1.1232007053736955e-05,0.0004393193653170542,0.09453139683124617
118,-561.5684334271697,785477.7512460441,723564.0619091436,119490.82691612138,69715.13148046666,48000.0000000045,17230.112390881797,10705.62458723947,2730.27809949627,2955.8926667080905,201.9802182991861,1107.9300814022413,1785.382757752615,52287.830783749836,3441.3356881978416,428.53419320100596,1.0140574917011722e-05,0.0004627695324498789,0.10074325430451299
119,-566.0928846141869,773798.8963457218,722731.4920898388,120485.94233069391,66325.41112783292,48000.000000354936,17261.594881195117,8382.648893138567,2753.9211245704732,3121.408659844811,230.56770323306404,755.1116898076878,1241.058093112488,47357.328303716364,3832.3788206165646,512.305821445519,8.992340975327988e-06,0.000374317176985337,0.06507785810885404
120,-514.0840297989189,803207.6318777747,698084.8808895961,118493.97773936029,64617.661434112124,48000.00000022542,16737.608812790022,12638.705767017263,2737.5248257690773,3084.04197644323,124.17214377576629,617.1408606035344,1227.353377930685,50544.865120816554,3554.40079314321,458.47293563691784,8.865242691754889e-06,0.00040341124991142977,0.08462621930310373
121,-776.5116512707018,730045.1568687158,668118.9972041746,119167.47235604569,63352.7262345776,48000.000000000065,17710.274968484722,5970.213255266659,2812.8215550073205,3118.337870427473,170.10007820336614,433.87141502131215,972.5495561665788,45303.90269320244,4063.7983800628253,453.634679726942,8.390574050918179e-06,0.0004021751795468274,0.07066644063411033
122,-635.2493568490797,784083.879596012,769831.2926826536,119441.33780930284,64057.204521630694,48000.00000000049,17293.896878013533,12032.187333958958,2621.4435491935983,3024.6779377807893,155.7938695713755,550.892368163968,1281.9803621909064,54589.8545938772,3590.6124921406295,445.7338262819582,1.1133920995214822e-05,0.0004280985651943374,0.0762153469642621
123,-717.1303161897276,795469.7981229182,598423.8802901686,127611.97769588574,77349.71191988775,48000.000000000065,17244.483725066355,29773.589858316453,2505.8347406749685,2713.426076138675,483.43589010440303,1121.3111238816805,1955.980684762631,46369.51941417413,3804.337083318658,501.700552974274,1.1401436363100064e-05,0.0004014621194473425,0.07856689925621566
124,-731.0702499251096,794596.9042468198,591765.0308575229,123675.11490529959,79784.91884047014,48000.00000006725,17171.87846724438,32099.440297078534,2330.505712677238,2579.910173269972,367.11973717093895,1273.6521952506787,2297.6913230462583,49444.29560371076,3843.814394240456,475.7599909813659,1.2177872638770999e-05,0.0004154907178228023,0.09156543196041834
