sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_V_L
11,-541.1051606863218,777132.7830601557,653850.1993448253,119352.40210793984,59180.630302421196,48000.000000109285,16975.976653330683,4690.44847263976,3650.237120777916,2955.539304545894,215.85786592755136,191.52822770122188,746.5982955091101,33575.11992490831,6719.819429284486,704.8382764063151,1.6218076942271101e-06,0.00020734309094955658,0.08267366121253147,0.03693634813420392
12,-591.7193887990628,787414.9502648977,759907.1371841792,117072.73317808782,58828.19588870608,48000.00000019182,17439.90381819352,1109.0725680067467,3672.2988156366587,2896.4255985745044,78.81814706022685,159.6999627815341,782.4012439771494,36992.801688525076,5334.754991570347,588.488982855915,3.2895133029106568e-06,0.00028255833695882003,0.08281267701085487,0.060113412563063545
13,-658.8510128689599,794145.0419911311,662062.9436197829,120105.2589397267,74146.03059526235,48000.000000483175,17028.64854184784,4954.7854834273785,3763.242207151404,2530.3146131654435,231.81582627010502,1179.0412097244985,1821.6780032331853,33472.58829717122,8519.406665848639,713.8968930359049,2.7836678982601055e-06,0.00021005843421317925,0.10787873834954527,0.04490520720269927
14,-492.6480704587723,821795.1343473741,755732.8805191355,117809.91882212396,58749.73899249191,48000.00000000603,16388.70572277499,2751.046258277657,3650.0657859444527,2810.268794876899,100.48937428611897,149.03738751096412,678.6257860337621,32396.133855794607,9217.80645261806,750.7870780518966,3.3167303363262253e-06,0.00015397108586075693,0.0868582441162692,0.032537021030224746
15,-550.5467861737459,784069.0572435756,738389.8049897866,117703.5975739114,67773.04403667597,49837.228973908954,16936.354251236487,1562.8910480437848,3864.2088497825625,2752.2185507019794,112.65074297574381,450.5097606886324,1201.6518961384716,28654.699600380605,25382.159842598092,934.2136698397832,6.802588612083309e-07,9.989830335412273e-05,0.1089400241505469,0.014975487549719965
16,-713.0723654691639,760833.1853314998,721304.7023846911,117828.51389710134,69905.21614453517,48000.00000009658,17739.940161878632,1528.967191006735,3634.6545414666207,2746.2451287556587,91.82448264204747,769.8983314622423,1370.0903205705401,29835.473794401263,9498.885767692946,821.6635985927493,2.272314953112455e-06,0.00014432328147740559,0.0926440896243463,0.032311197416707974
17,-581.6460448836829,830743.1417105972,784334.2928610569,119541.91866256348,67432.12755839554,48264.83817708907,16250.062006458258,1961.3852195035147,3367.4772203514253,2952.320563242048,165.38449536680017,608.4213282426069,1114.5633192512553,32222.360718175947,10021.892391493566,783.7488632969427,2.999316509079457e-06,0.00014981673311880827,0.07359680300529071,0.03342355652327001
18,-487.56229941067016,780866.2840665461,702764.6921545946,118624.6721124935,69328.81508790642,48126.8867160465,16910.649794034405,3066.596224408828,3549.449265140253,2665.5982457308996,165.78078067677052,689.4097334199613,1342.6278565739565,30891.362339222273,11554.917549646821,762.252580968173,2.338440407579283e-06,0.0001632317295722412,0.10371012822828854,0.03092201192057199
19,-620.8546643338132,744579.4011258705,659346.3358600861,118201.40179086255,60563.77819906283,48000.00000026933,17734.80122558177,4119.139259705043,3381.898499730233,2837.5149761476705,115.9378133028593,235.0404354121355,1003.2823403107824,39302.6928968883,5066.992202321859,539.2870111843422,3.5851012906894103e-06,0.0003150377930844747,0.07333101064977923,0.05661681482521016
20,-572.4943266810417,805824.419647407,751727.5884050201,120568.79415342861,62701.69600988079,48000.00000004406,16924.40356791682,2380.6174246582236,3477.9017749049126,2915.3490953582655,199.4541270801117,530.3536422922481,997.4642059070998,41599.88941418303,4359.737345696869,551.0073512643487,3.4604005197030545e-06,0.00032754088722526843,0.07429068096104476,0.0638821277166748
21,-469.1199099348511,825572.3747994889,764431.4516467131,118101.14271552076,63788.595727790635,49976.7128977355,16315.14003279413,3052.6014278184925,3329.51600633284,2653.5945247544887,114.09677140969367,412.96590688813683,990.3142687459023,34555.153634491144,8051.479962492177,742.8819945113203,4.4243726451281876e-06,0.00018852818805800472,0.09206507525136387,0.030591554805819415
22,-570.7537442101117,789787.7232486104,761152.4439410293,118409.07844027669,63116.161822702525,48000.00000100858,16926.34519908355,1216.99419456305,3643.5371767061947,2810.767148481946,121.4062682207956,345.7386076427064,942.1656298848437,37722.43664307477,5315.33212568439,618.6019508833051,3.0914986017702052e-06,0.0002826628305406879,0.08963268272957729,0.05490195324969329
23,-682.4035673217137,831736.854826088,763965.2828082998,117724.25212032752,66267.39981218921,48000.00000001848,16241.374397703326,2514.8719688966326,3691.8896551067883,2917.3425135379484,104.17434814646673,631.8301557183173,1318.16143987866,34743.43806871812,7347.168712413143,700.8376941328487,2.1760723601238895e-06,0.00020746162269436781,0.08333819229193262,0.048137802433248326
24,-486.40691822718196,807018.5410360256,707169.1051334433,120593.28360815498,69898.64095076761,48000.00000031,16882.762115264977,3768.3761770844208,3930.308234765085,2907.358096596296,262.8572004691633,764.0475330489211,1685.5095814133394,37176.52183900972,6375.324081339084,639.8553354827352,1.7048309501054639e-06,0.00026589455172542996,0.08103198324261349,0.05066805653453048
25,-641.3973037017022,802981.1387342841,752034.537535102,118702.57855713525,67400.74193382898,48000.000000598455,16636.83763257074,2116.9588460379127,3484.388182836156,2627.080969378961,157.4784590819465,564.6918495516022,1146.4730988461886,31117.274200322732,10461.644562722631,802.2528458354412,3.1035447990619202e-06,0.00016624981935117224,0.10242115616883811,0.034859090237887476
26,-849.484290092304,762013.4544171727,690013.764265367,116335.93522090562,62440.89113374322,48000.00000019907,17779.4585411615,2511.413818467171,3902.214349651162,2889.3471622852044,56.878516310860334,313.3935619831065,899.7018635724927,33604.12852407355,5917.164380821234,653.0047288762551,1.2174303328651642e-06,0.0002481270285818032,0.09919699638665055,0.05529592440900929
27,-583.9010877383173,786389.0214333906,722358.9485626764,121058.76092927747,67422.79229908688,48000.00000010289,17031.587531302852,2788.4664422308274,3759.46768272725,2989.9261646745613,258.679709184421,593.6238055327569,1177.7195657008233,33639.81535070439,6240.7593520389755,658.2236332168211,2.777154161039864e-06,0.0002323093724914876,0.06989403060210259,0.05236052048638726
28,-723.0263213261712,773003.2977753439,704092.474230516,120956.07744790564,62084.053861625274,48000.00000002061,16944.730083749106,4803.63861031946,3083.2707728986156,3007.707964346133,234.91049049081917,343.29655786921677,1090.9883073553838,42130.35322500083,4044.412436243128,548.1466211080221,6.148154257321053e-06,0.00033343691188780636,0.04018564994766489,0.046139076851960094
29,-538.2028914177129,783028.8408764437,729091.8069313212,122145.99158442272,62525.05238058924,48000.00000011551,16746.25977126637,2218.902748308724,3629.831951814343,3063.3418309460953,287.1233112172339,320.59199828169164,983.9156159196556,35722.31871222786,6778.647226993328,692.8145380434966,2.443021770106824e-06,0.00021296716269479893,0.06646739675093655,0.029185318551395133
30,-478.5695368652944,797645.1687672576,758078.8691895024,121115.87900571489,61335.44301861914,48000.000000459215,16643.28118321286,1442.8633582614318,3945.4907093485076,2962.9241711463983,277.46478595195657,322.2683891645624,996.4842631895551,41342.89638519968,4440.358555885204,558.8043794451745,2.3667754272759433e-06,0.0003339721269540383,0.07612736409341854,0.07618950762631531
31,-588.8221425437789,832477.0332134421,741892.5770237686,117565.25609429192,62992.07124301066,48000.000000000065,16095.254243669837,3072.414057156785,3971.5027052476403,2847.0266056468326,93.61440113392862,427.18600567423414,913.7307484655935,37507.27268664685,6431.869396888481,639.1588723586375,1.6262833333978819e-06,0.0002525728522417297,0.08666733012981799,0.04742030744094926
32,-576.4546274733071,824768.765322729,784347.9804752285,118530.75085458478,62627.68985965461,48000.00000055915,16155.437464545239,2029.8993204535914,3460.458842016983,2974.4670514625373,183.5751009251355,348.2849888708339,965.9461131958578,31948.40832371677,8535.870121358412,784.2718047326501,3.7029278081897072e-06,0.00016640649094774683,0.05882778366979967,0.024460980789020356
33,-496.5148612556096,808244.2432610907,767595.7248789336,121761.96929514926,65862.23421430794,48000.00000026677,16737.21781485477,1803.1119370644285,3769.4802943632567,3048.7284766301136,305.8221444210668,600.8961445444207,1148.3335905530432,37574.25301407108,5896.720655516993,627.0790519370556,3.304718756239326e-06,0.00026435890711080804,0.06383012207161057,0.050479119831979155
34,-624.303535984486,796102.7975710646,761043.2714582806,117174.97551698911,63824.42951236332,56795.53481066877,16620.39755401852,1298.2307904023567,3931.0300152625537,2979.249522226879,70.38679754716271,358.5247742796341,1047.3129012681802,31757.363289825447,11445.622828805785,960.5925840969533,1.8163945689266787e-06,0.0001365153686418494,0.08749890469295128,0.03198012854922669
35,-734.8374941387807,813767.1729652062,803994.9610783679,118930.07128166466,64075.5111676101,54220.64122697607,16519.32725795283,611.2847443292474,3017.9630549250387,3090.950740814216,129.29720278833912,356.5466372483313,1029.4828599347766,33276.91464283716,10009.318241524083,824.2616319868373,5.2593979946318215e-06,0.00015589332865764203,0.05151997773735918,0.03650201942115262
36,-536.9600708564303,772979.7473570227,673749.0212071376,116598.1574798324,65319.32064831858,48000.00000000083,17117.734928513757,3597.187026355064,3806.6849805783927,2845.865300435559,59.07541621246949,560.9640499665868,1304.0252262065437,32071.782537167754,8155.576904519145,799.2832450574618,6.033151201379943e-07,0.00015309410172031812,0.09354634027764411,0.03620516573162312
37,-481.2910257985121,781879.5816362187,749020.6772814654,117664.03428929171,70519.29013285734,51654.25630133693,17372.550972731162,1292.8716248644332,3850.4085274303643,2756.9196841869175,112.23377288682579,801.0190138507814,1507.9558010998273,33556.75847571439,11040.216460128931,810.5403953193569,2.6944152041068567e-06,0.00017973483616394602,0.09423697120963155,0.034490785548507444
38,-558.9262643867114,842933.2414762431,710644.8344624485,121219.75978867496,60996.32846623435,48000.000000027096,16382.650501153716,4916.522921886012,3773.542227599485,2983.129472964601,241.414748338153,278.2412178031688,1077.01571594185,42446.25298325748,4186.905275652427,521.5583252462508,1.865417724507057e-06,0.0003334076518150016,0.08018142335560284,0.06763659188258105
39,-532.1203679702851,791092.7590969482,646319.6109245147,122649.85186438398,68404.82722411536,48000.00000000441,17034.502856606312,5619.710494545877,3794.2593399963857,2823.8660910713643,382.4554444139332,774.2470417117453,1396.7326932914373,41597.19715419729,4955.366734051031,553.1863177908706,1.6998856944313755e-06,0.00031804884629037705,0.08091825355051978,0.06325156497579792
40,-474.9937878285838,819822.1584388289,760103.8591262674,118101.62470758338,65358.382883433536,50514.71065632394,16530.15103504167,3206.2124336690026,3398.336027323636,2763.8241321671017,112.91076223302899,695.5286096602349,1184.7633814884346,31825.477100330492,10008.2727244788,803.2426054136148,4.701343948373187e-06,0.00016345772575303028,0.07533269205780488,0.03672721548412624
41,-632.2255689606118,793037.9841588291,746048.8008631996,121927.99294428767,65638.83653461907,53059.22956404752,17046.742051210567,1806.1199940606261,3531.0113479842507,2815.713424030146,321.4479493968194,496.4620999490472,1055.8815702752745,29839.453102149095,12752.34766368962,979.2587110594177,2.1090774111919577e-06,0.00011326340720059975,0.09199812958759562,0.028351306965844057
42,-543.1046240087499,775214.1276905079,675067.653500549,117044.35676177134,67856.66745210669,66964.69951811132,17199.94226509762,3555.0614439412034,4102.229886541449,2556.7036742760456,82.91197714338612,582.3865677110915,1333.4682971555708,29525.673550833217,20426.126603583016,1294.8464641960195,8.154475748604951e-07,9.649683165123756e-05,0.12491522500949868,0.01549221509970831
43,-631.3350580810838,806942.9421473441,750288.0647771438,118037.29558290033,63570.9904417396,48000.000000153625,16950.7207583018,2469.952157203719,3674.953222347295,2977.689102327141,119.5449848672236,368.36080290373064,1024.802256378872,33588.33788462028,8308.564797182054,684.7801942554723,3.0750199800884436e-06,0.00019370036169614774,0.07966179233378297,0.04889115999753526
44,-587.7160265749566,779538.4860620179,719080.6614943707,117287.0820039571,65325.488641735086,48000.00000058353,17095.438762751975,2428.245278821627,3578.9927007206093,2797.322905687782,79.9311849153951,519.5079497418743,1144.2706480556067,34265.53265932275,7447.044083958276,694.4310435392839,2.404139922679364e-06,0.00022753516795495765,0.09097732521298181,0.044925260774551536
45,-681.1571476479501,788135.4668965801,710119.5612628713,118445.24029018254,65461.64486582042,48000.00000042605,16923.929667397897,3212.5320891287697,3760.3691214529276,2848.393974578659,147.60977575700093,585.2337130803496,1234.5969994291966,32105.090189559854,8484.007468590295,728.3729555266051,2.385837229358149e-06,0.0001841121655285952,0.0849373253530944,0.025932921940546243
46,-631.201190209586,798180.7515659446,716262.607652162,119559.6059258305,61669.5340456791,48735.51359356996,16581.125733586297,3703.927847978584,3789.6755939422906,3081.177076557715,205.10420887951798,294.00340903997636,855.5669784892124,35185.89409714417,7612.642793376338,723.5804225008907,3.4528385155605226e-06,0.00020715609021238667,0.06167191491877524,0.02769805915322381
47,-826.7750063608726,756804.9578513391,700887.3716176053,116730.20790648577,60798.73903239788,48000.00000075534,17496.744683159606,1836.4066558844418,3919.2569925410594,2828.2855819705696,61.108896853967494,207.44242787300027,845.4702573439029,35762.682615474696,5728.365913819549,623.7064777956765,1.45900749691019e-07,0.00026676301642109186,0.10316779751199015,0.04623250977244486
48,-559.6994701289087,740504.7245277545,704201.6458097439,116647.55787733417,66960.78986965862,48000.00000053919,17610.731554277827,1271.8033729265242,3788.9545326245866,2633.4328173726412,64.65079487002384,582.4731791545252,1167.9584978843761,28822.55534565612,11656.556783548098,727.9670242986202,1.1160315911202451e-06,0.00018134403236358182,0.11005285935497991,0.039975910076697686
49,-744.8832995815726,780523.6014341118,702909.4065842995,118589.68995916631,76136.49984827309,48000.00000121492,17270.992854192267,3775.814919348787,3201.9595898531215,2502.1938786296337,120.38922415591438,860.7865732060905,1531.628796943897,30542.263393195724,9504.513128513985,854.3894869133065,4.089013804525945e-06,0.00015021394637693809,0.09983841308382699,0.03141619136004235
50,-702.2389727481376,831726.2598108051,733437.2982689359,122025.60977150885,65427.65178151982,48000.00000011884,16617.921469425783,4240.464913679327,3488.0842298356233,2939.689596476553,318.0009084050634,586.5581252390608,1353.8441972314101,34521.8776092064,9216.892961378455,717.2823720587745,3.1068804287158466e-06,0.00021540746944814283,0.07544962793127392,0.045579153161986935
51,-508.7799940015859,782506.0846814489,757223.8459855227,119549.39818104116,63241.45180188254,48000.000000328844,17189.97245182285,1051.495984210957,3661.7816031540233,2965.5453543426333,182.98391810888992,402.60798942648444,974.5444513220692,35444.15414710054,6780.409196397076,673.9071676003288,2.7806000754757175e-06,0.00023938600443600608,0.0705673227466651,0.05085980180680797
52,-624.20693540046,811214.3296174769,759028.3914284642,119322.50820168946,68244.44999203205,52737.8182595977,16329.09427739186,2117.8020883067115,3472.098378414292,2799.982282184308,205.92025332492292,664.1229712154958,1121.4559946210793,32009.859375870696,14594.749313635586,904.8833820477527,2.67707020152387e-06,0.0001364394282369671,0.09247671912118953,0.03511402455678369
53,-542.1688768730519,779652.6230373519,714105.5509011745,117190.25090561813,67928.91807504938,48000.00000043918,17300.998382727204,2239.223960724492,4031.1297820833865,2748.4227267936935,98.42622665026684,582.9917861872904,1316.3212583449497,30363.326962904805,13275.57468773585,797.3154898098206,1.2814599163727605e-07,0.00015718111368574528,0.11441597934521906,0.01909161304603464
54,-520.6800513763112,789249.8664707744,726295.6156903163,119130.36721444619,62434.82807474293,48000.00000012941,17130.4538548532,2623.9145867411703,3704.4623703458647,2809.9202576858693,175.1051589617057,434.9669378011169,997.5993179078647,35108.05813533739,6810.543497233338,634.2247158552102,2.724608432398239e-06,0.0002543332124840225,0.08262517211466258,0.059350076641878566
55,-513.6490803058643,775222.8411296922,710768.7472263024,118223.95418032355,67731.90358468774,48000.00000003502,17090.218518151865,2596.0463541763875,3775.318742844362,3046.3606099177414,123.78582589306085,521.0041363193544,1021.6101953358094,35422.85586257338,6852.530630282672,618.3611135867243,1.9082674091884753e-06,0.00020999881291196632,0.0797956298812178,0.04391769540579256
56,-655.1835584532596,772954.7303604756,707501.9313963829,120049.5259391951,65704.74698338586,48000.00000021979,17226.230152682434,2557.008431487873,3703.282403106937,3019.805927893003,221.00734115246243,514.7829328466413,1152.747282388115,40702.158311586456,4846.746410091602,568.1417914790051,2.056804053850073e-06,0.00031204448766913775,0.07452476364953263,0.06386488939069229
57,-594.4911663500848,761975.4434780647,668607.8286107501,118179.40505697938,65051.18185254281,50732.30569840307,17659.81805694836,3272.652846852141,3939.4347639833145,2880.1702347892788,130.55049785308458,420.1682083990532,1216.3615685292139,35000.49654462992,7406.22442754895,688.6643752429756,1.9323641067036676e-07,0.00021541158654373173,0.09318151853475198,0.03189885314416176
58,-498.9610057831295,806883.7968186614,773088.661526927,118149.1508007835,67562.09553624643,48000.0000001387,16641.034975826722,1494.4162275322694,3527.42489405812,2804.01513040232,115.12450998608351,610.7001950856106,1196.609918375762,35350.115496032384,7233.819113125791,658.7156542210669,3.827123508879816e-06,0.0002458867627369226,0.07366655677724826,0.04816796589797768
59,-491.01328944477234,819802.2918579298,749191.7699898346,118335.26982739367,63731.538222616895,48000.000000000146,16460.41549824954,2974.6092033883324,3754.93291152614,2867.9370223599853,125.92771086966289,414.7885128960373,977.6417449076401,32278.31265595952,8454.426738239337,749.0990472961547,2.933838592123051e-06,0.0001752672802027716,0.08106268760472557,0.03655689379264029
60,-711.8618766879034,804119.9051501984,738326.2469612862,119500.9415220223,67997.26569581352,48000.000000366446,16524.60214332265,2321.554951415304,4042.4377223248803,2886.203751976379,178.790997525023,576.8165326537124,1104.5363250188518,29930.27828850574,14394.065371872559,828.6660717248345,1.2298559952767858e-06,0.00014007161469088732,0.0893629613119997,0.0307579990760641
61,-454.48085281995236,807661.8033730047,780775.5293162736,117841.08799936422,67824.25979233083,48339.35079332562,16629.41181681668,1025.7069224054633,3893.642376976819,2776.6732684099306,108.92319304756555,636.4925630383882,1121.5524930632428,30169.959630640547,16869.00660496777,895.0664707331698,1.6864606605899331e-06,0.00012832330417934717,0.10402184868887027,0.02090724858143362
62,-545.1094296475162,796239.4980438874,775611.8853250723,122014.7227262938,64791.480306333186,48000.000000154396,16914.11440166643,909.0340630562081,3617.1568516620637,2925.399024736608,353.8524930593312,447.15246017314644,1179.5360818014183,42256.18027822659,4636.273997451321,522.1077948046966,3.027774379520471e-06,0.0003474056761496454,0.06431933174262305,0.05871196542740659
63,-600.5879869491578,784095.2844503828,775237.1087064453,123767.46486919557,64340.02089934848,48000.00000032015,16968.757279118396,387.3848161327622,3499.1548625750615,3045.6096630259954,436.27193255676434,475.3707161954238,1245.8454663630725,41004.118579275164,5126.611692271995,572.7357500534727,3.242221769639227e-06,0.000295032538052635,0.059153238722178036,0.057745621536441805
64,-354.41304988599927,818089.154894678,767833.7222586392,118568.04104140341,64775.30637842938,48000.00000003528,16583.237902661196,2048.061761237826,3875.072106643764,2839.301049771502,152.40535094378825,422.9754191229856,1177.0323826577462,34307.63841270266,8010.240861495965,728.502858784058,2.6937912729952815e-06,0.00018552686141867642,0.08803766083687042,0.043949164444330766
65,-719.4421476031873,777182.4527255814,717018.250771253,118220.37134590026,67514.40931095142,54911.76899742492,17196.6297766828,2857.460789341992,3231.92818402453,2792.1570292254924,136.1855734383718,600.4437831447657,1204.3397697077098,33411.40493781336,9164.545198706643,825.38781649002,3.988085300471586e-06,0.00019709794032349938,0.08012583733818543,0.038699989127826705
66,-582.0031465997808,788342.9189717618,736207.1063129472,119624.7857227638,60196.151413158914,48000.00000031623,16971.957875915676,1998.060160124065,3841.7279586930167,3039.2075785487204,200.05418867059473,228.74994438454462,863.394394637776,35115.096856911376,6139.843360306505,668.7573607140432,1.3874581694247013e-06,0.0002328701485768759,0.07460694271599314,0.04621931548219718
67,-511.31181206808475,804232.2900906781,747336.259328148,118242.0987245949,60865.9971800386,48000.00000019677,16846.81402463512,2533.6812240761415,3538.995080803492,3039.2122649609773,144.93370148354208,244.85691671780194,912.6105725355833,41315.65886246243,4478.284564467164,579.8569928314008,3.3617257348769907e-06,0.00029724615872345526,0.0663390576847021,0.06526082293090965
68,-656.1740967470644,800153.5557076673,774560.7390884005,118474.53034309419,66027.99073902777,48000.00000000919,16800.662842076097,977.6914045205442,3700.6613426131303,3104.517389380545,153.94644621625446,474.36048195736845,1387.942400701845,34539.006470070206,6488.118909842776,683.53704908601,2.025466243299706e-06,0.0002430659299054777,0.07188929714535958,0.05028071055546703
69,-545.1396175653747,768329.6340775726,724144.4329531506,119413.19438870768,72406.28051855094,60103.483481615214,17072.181659856727,1814.4871935854883,3723.778784123347,2598.6893857706905,186.8102191123889,872.2876361111373,1387.5622436804213,30431.73585447977,12095.256748891214,1065.4829047229487,2.438683861854203e-06,0.00015241121244101896,0.10577053172622099,0.02303669612055895
70,-697.8410670535752,780707.364167425,673394.910751834,118594.840674367,65501.73785362208,48000.00000079516,17029.307568466433,4138.941850228311,3615.2019608527944,3006.915204534208,158.29584450786245,556.9619813811978,976.7747407848954,34300.170617115,8078.641636134245,703.7103928969448,1.2773609195579315e-06,0.00019948908358000472,0.07583108198042253,0.027428218368638336
71,-525.0259254127682,791939.2075264431,734797.8250343864,121668.15649390801,62782.99335787877,48598.96813785743,16898.373720181575,3579.271424606223,3218.0614859397188,2804.754773273745,272.46119054237073,388.9514737902472,999.644228913299,33673.74663382742,6471.031621696063,723.8644698939385,5.5800821581176105e-06,0.0002190222031496916,0.06494200397597938,0.059645433488157
72,-586.5627417370745,771725.393916187,746006.8007029402,120669.37686416805,62581.81147276769,48000.00000027973,17660.256411909064,1107.6860221265274,3615.453057415703,3088.608967448878,224.16632690906152,311.04710570105374,942.138396858756,32538.99352124351,7654.512349355079,678.8262125693057,2.941591212529235e-06,0.00020907508242219125,0.06745641641957179,0.04365040967586769
73,-618.3048561662503,777448.4772120146,741548.0727665371,119370.123612568,70782.50822037771,48000.00000034794,16869.571801669004,1692.1156114503012,3302.546576838764,2820.5040547719686,171.82297125096417,689.9012042420208,1234.2675300578512,34762.26144810228,7906.542716842151,696.2561776382477,3.6449287710319796e-06,0.00021298756736982526,0.07377595146023308,0.04200663645270983
74,-652.4825352083014,771084.6638490544,695942.0976220787,119527.64111170358,63933.47091288839,48000.000000067084,17067.38026260143,2806.4125842217936,3766.2581722193263,2818.5022023410843,209.77144826395016,404.62819155708013,1061.1448397166478,31692.757834620563,8993.494650377594,750.2149250697793,1.3335979837203965e-06,0.00018464387802640198,0.09249409048752977,0.03838281132077749
75,-484.75456861123547,817299.3189112877,807071.164475659,125088.72112635573,70458.9238230459,48000.000000459724,16434.690279461178,586.9463464543564,3390.348710377273,2873.1131826327305,431.20494256867545,789.5848003889281,1686.8891761518717,35923.145961333015,6981.509304531969,642.5011906872734,4.664489246553028e-06,0.000256415434242526,0.05442777917494856,0.050164176470134235
76,-706.611513557206,774318.2591496808,765406.9878482809,119758.76574316018,61619.159391646055,53633.865158335815,17026.517043085856,372.66292370311845,3712.257376300805,3211.6972400930504,197.39014516528377,262.4841557623759,1086.723843738232,34276.45195467782,8458.560406243276,796.112388989816,2.402673480916044e-06,0.00017192372277607178,0.06281029186062849,0.0309223494611441
77,-671.4908933637764,771470.292050217,700095.9802122648,118676.31587576533,66706.57985061589,48000.0000000045,17182.86204518307,2662.6953524897494,3764.6627865976534,2766.4655463685162,172.3174802776889,652.1047844011634,1047.4637795122574,33919.377448218744,7227.24543584543,659.7260080009086,1.4267903165121528e-06,0.0002014176619781873,0.0966731122407939,0.04019799293804661
78,-525.3895621916313,791729.596790314,719349.6672752862,117515.31304145104,61937.92723427446,56805.56659092451,16457.602706251477,2737.693562376351,3721.381991344946,2963.7784445599937,98.79424159616627,314.1492096825425,1010.8966083771006,30073.901216199567,18587.7755497049,1030.0339939192852,1.5395543265143681e-06,0.00011301574705492184,0.07891020606280676,0.01969032535986339
79,-595.0235220460687,809830.7987639129,755254.969736303,118407.99620208645,67338.85821273217,70903.67051388511,16620.136789078686,2104.9947108568563,3560.0634005486017,2737.262758980687,120.08065818480186,676.6055970110025,1201.8479515607667,29430.254486004014,22357.219567887572,1280.2104559994198,1.960170683754226e-06,8.690522467608089e-05,0.10310800308653688,0.028464949106919435
80,-564.8412237573452,789861.8887129958,748346.3578860816,118748.46837000147,60046.61471266906,55009.32909782782,16927.063079928765,1382.540046741306,3943.1557440972115,3026.904778704669,156.17361445258916,203.9921225285899,622.468280702322,29357.268079591144,14179.832014715823,984.9443673173913,6.396493975605535e-07,0.00010766273042731123,0.09539417630612727,0.035040324226591486
81,-454.6317033956691,818177.6255693546,785319.6832065373,124030.71264261683,65891.44157286956,48000.000000655324,16472.733828070042,1671.8167576045269,3534.255859481195,2915.7174919663507,446.22396891855783,538.3894128556767,1152.8328074375863,35617.1057511087,7112.78412181918,661.6839563550446,3.785941640188412e-06,0.00020900608882965993,0.0662386225018311,0.04802141686540294
82,-632.9302352838926,787129.588819964,717189.7097172387,119369.02859701843,61501.395050930965,48000.000000031614,17126.386451963997,2706.9971877007497,3709.8033874560087,2950.1123589070294,232.78026521102473,328.7837528860234,1022.1755391365427,31699.334886624187,9407.981829322607,765.9617021816649,1.8877777164634554e-06,0.0001687512149859676,0.08624631257615357,0.03462147835451147
83,-575.8929628152738,782803.7045991308,727810.3586277819,117652.22518291492,61666.17280529343,48000.000000215274,17072.32240940763,2052.98351871639,3839.668328606539,2863.6945625825633,108.76794558056405,303.89894436765826,1038.870049475855,30276.84868563533,14591.550566757804,852.2000638889491,1.749610214674603e-06,0.00012599912116913049,0.08668430248256792,0.02369560756402472
84,-736.6317867640303,744997.7885640501,661602.1851885644,118906.72529011985,62477.74436539458,48000.00000032902,17454.02036249538,3839.223519731467,3797.2427167458577,3036.1940545371085,191.88275158543206,405.77371996770563,888.9447105099125,30563.58232685749,8005.078987619397,792.3398139080075,2.6598417464570153e-06,0.0001698514334003468,0.0639342229129991,0.027935236645959635
85,-533.6763980289734,784239.0948549497,697878.6885494048,118524.91134346594,66045.46023977164,48000.00000022534,17170.787207615558,3362.3211550972405,3799.393849206876,3063.177478777312,144.8898825443815,574.9254758358712,1313.9257271352126,34528.26308985651,7686.62712305524,675.7666778530178,1.5321770652574585e-06,0.00021289734732718958,0.08003454195666887,0.039002757177234976
86,-534.8824224268867,751950.8691177287,702908.4169371384,119192.97244516858,71715.66669708729,48840.99078973139,17322.378949503134,1921.1350781926385,3571.465039964589,2772.9782374186107,167.70345562837946,739.2737815465861,1173.5765471928494,31338.594356594847,9693.132759173675,756.0902536240989,1.4530773765473398e-06,0.00017387345389423685,0.09113368711688384,0.034459619737482315
87,-569.7206567028031,782505.9358688165,734857.5596393071,118332.72957751746,65697.5723285559,48000.00000009343,16994.34165104535,2042.5334193934484,3491.2686049336507,2932.4379706533578,137.6705676992662,485.55635747643146,1203.686722306437,37634.60007728036,6145.65907151263,596.5937100253116,3.115403343879372e-06,0.00025927458018108307,0.07322438822754279,0.04267148065629829
88,-506.4117439463474,766681.9857296677,721666.9727780403,119527.86255379376,63714.678452125554,48000.0000000473,17157.769185920675,1470.6437925634702,4066.043221838054,3062.1551127138555,213.57732434506357,373.7205944824758,848.8062245656361,34718.07166181235,6985.303886707149,660.4110030652703,1.9385269040374132e-07,0.00023905170118607865,0.08434639538071828,0.03816956690904545
89,-629.4306010128543,736545.6614037635,696590.1662260715,145520.1393172865,109047.0060218976,48000.00000023804,17814.04678631474,3171.4229856052743,2870.1229960156866,2098.32202444957,1443.7375470953102,2625.434213744629,3833.669310108257,33118.96953499043,7736.935984775638,659.1765974872168,7.237274626776696e-06,0.00020086250479057027,0.06728056352733237,0.04181635071157045
90,-545.7370128518436,766956.1828283574,730242.5666027718,122656.50893371858,70267.86391012164,48000.00000043628,17432.744232244087,1825.720941347694,3478.5016493470252,2862.2256258282787,325.0361431657769,824.9206905619228,1695.4402953242588,33080.36050397527,7872.497643953504,691.2814248337137,4.228720798735904e-06,0.00022611569767398487,0.05790663112787394,0.04144031019594466
