sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_V_L
466,-620.6060096970546,785575.1797380169,634055.0466412053,126557.79931873444,65748.10229933518,48000.000000069216,17196.07894626678,10276.681249712037,2820.9465825763314,3279.3593385717786,499.0137399608749,588.733507505868,1333.8207282824837,55330.249811991525,3148.108155983822,425.9441566922585,6.292416808264901e-06,0.0004259967122743068,0.0826751099447704
467,-909.6970109272086,842061.89685475,597682.5658615436,124696.98175757972,62320.48610543198,48000.00000002309,16402.939098521423,13611.317867210913,2972.761859537353,3355.7690477608858,519.7217601709143,294.938414261011,995.4848019947508,59658.02372087768,2694.9052264414236,424.02662469336553,4.715285373747475e-06,0.00043393749141550135,0.10546719826235192
468,-658.5723294640752,801123.6576070285,642232.843952335,121071.79027371947,61341.53213859012,48000.000000199325,16759.902594930492,14287.010955845817,2836.2767677805095,3111.789453027997,221.14399685212985,270.58577267354093,850.7105044920905,52997.40337180601,3154.2249729239315,443.6746997231466,7.695586946470339e-06,0.00041539215580286784,0.0759310392067766
469,-548.2261722973835,822580.1924888489,677467.702443359,123868.70995176164,63797.44182160748,48000.000000000065,16603.02042769795,9781.204384159644,2783.8478906026694,3358.995579603857,435.17128003277446,427.33371204368035,1244.3458103974158,55375.33906232416,3217.3446101642126,452.9831932478521,6.669464773283739e-06,0.00041983591845804396,0.08414467739722979
470,-847.1970835251661,814533.6511722701,700028.6623826248,122506.05256179933,64185.77308288035,48000.00000034965,16836.835679294436,12061.09229126862,2895.8323575850827,3247.0475325813572,321.5383883232793,478.9104820138248,1352.3664684991877,47653.354426482576,3998.2801855383696,559.8246408581151,8.249591992984786e-06,0.0003388708962480843,0.06518809346372567
471,-584.1677494132608,861616.0818326927,625376.6483455931,119263.32790671248,62377.00259719632,48000.00000002786,15903.412917175636,20702.73499238507,2715.5257614504553,2999.2152024913644,177.60680753494466,447.81662638250026,1015.2119551207575,56243.00666089367,3345.8126913378474,448.50744383195155,8.533348630468298e-06,0.0004265199024493596,0.08696622446782833
472,-758.25221518735,811704.6679851752,633659.1821738756,129686.56999552333,67701.9758792832,48000.00000001626,17416.21443503688,10741.65334402336,2918.7578641628666,3223.394587713455,569.8661158853138,617.5977616017963,1616.7844773348222,48535.707626064606,3625.8006147354536,461.4841357599427,6.528361259717032e-06,0.0003927383324275278,0.10565373931781058
473,-678.3474693796202,846279.1001101056,695710.2384106807,125071.08508762861,67484.77687932132,48000.00000002522,16065.94408276758,14031.950377471374,2692.547636670384,3147.429315341589,421.39347884823513,600.951294106572,1446.24575311836,55830.715741989756,3257.2498004793115,442.5244075688895,7.533133727204486e-06,0.0003871294640112776,0.07539345962320006
474,-750.4780234821449,800576.3692310438,686298.7455877551,118565.77615719185,61957.07753072714,48000.00000034666,16524.378565802024,9354.017304245996,2836.8423809512874,3175.597503808095,130.72887772421862,330.71319816431827,913.3934822794586,42168.81359316172,4474.204589279652,567.6201976827433,7.647653079015556e-06,0.00032699781604400184,0.0663663387599649
475,-563.3272295729831,836024.4672589134,703459.8772086365,123289.63656121746,62416.91541800816,48000.00000005037,16002.630551668264,11649.692688261519,2830.0725311196325,3175.082292275642,364.65054152783654,325.25966948607925,808.8854625094884,54180.152465875886,3337.908811944867,419.0244749949548,7.625903101889481e-06,0.00040453364005152854,0.0756003179445699
476,-629.614428273097,801359.5026581798,653181.2090138232,122282.00331099157,62404.68104855213,48000.000000016094,17069.19569060711,11723.232703510956,2923.118976490061,3253.0938889135014,305.8772568874443,345.0888153822893,1049.9480986339158,57511.77601820785,2921.729315421835,403.33082217655203,7.51089522704765e-06,0.0004378395570316276,0.09935631828398894
477,-526.3266136631494,747494.5082099487,598248.7549750485,120435.88995954806,66497.28687796262,48000.00000002044,17751.702199793985,9678.09685725569,2888.7654278377827,3233.6152374183725,246.42098340650412,486.4283042130439,1263.4261519398062,50224.194105550785,3377.222396597513,450.1949775698628,6.37086343338629e-06,0.0004072377883585089,0.07680032349949885
478,-723.7488286281676,877098.8656628311,792414.2105561978,134887.37307181177,73622.59264504048,48000.00000015149,15912.62992790406,9989.828985855913,2596.9287942526507,3067.0316773340064,813.5553375066235,971.7876673880803,1854.7688261470296,60531.406991393276,2909.8108818033074,423.25371493464144,8.65827227212152e-06,0.0004596748947533877,0.12051733512381918
479,-625.7422995926336,813779.8571617781,751143.5032686716,134279.07629540292,75974.43209869713,48000.00000043091,16724.301738469047,6355.469774280448,2846.791259391591,3156.1752278717186,841.3933889938419,1232.1241548740845,1816.373828571611,47113.07968957595,3761.0303290288407,479.6536953350741,7.829274040384146e-06,0.00036905860016063746,0.07288502654761857
480,-638.0268917627343,831499.8610873376,699383.868787117,121367.98045614269,60474.482664806725,48000.00000004679,15994.163804194235,11642.908424488667,2809.3140437967863,3185.6500540514166,226.9977557533608,280.8011150057379,846.8106963897607,50530.20025221085,3647.3575950958634,492.11472126702677,7.845598573057848e-06,0.00039052504349514067,0.06780445958039076
481,-952.4918911126674,852543.3927321846,654651.7427819574,122257.55363382451,63898.102129926076,48000.000000198386,16124.385945039703,16143.337436479103,2867.089069367944,3166.099646146103,313.5097675401826,441.2261670803002,1103.5024898281558,53132.56234219176,3454.872496622836,453.6090041166955,7.375593469634888e-06,0.00041825241510270273,0.09453656141158343
482,-643.0373084177887,827548.7959518519,672912.0998617745,119205.6600765086,58765.82799642139,48000.00000022559,16469.477808737127,14467.988320725939,2574.363240293899,3050.506004186626,158.04106865475768,139.67122189725802,774.5227291681315,46852.33734229933,3743.8972740598224,482.6067351546415,8.688203714586323e-06,0.00038552101520479765,0.09178616957962155
483,-723.0143411669014,835422.5969982755,708777.6727313856,122640.76782770925,58422.98499573542,48000.000000074586,16225.471169945256,11432.663908454948,2925.6128905336973,3257.065290068811,306.9293227531832,124.562766474588,769.6930758898396,48883.98539152299,3685.3418640995546,476.4779785669736,7.975404664664505e-06,0.00038087887025464235,0.08131528557583334
484,-761.9724245859336,799837.1824604253,707395.681443794,118971.95401749887,63552.258302077986,48000.00000040575,16689.031390064672,8714.558492601223,2796.3088082619793,3268.0085112333345,161.47578286626288,458.40227022657257,1027.2977712310153,43398.30110824561,4226.60616125587,550.2148903980642,7.564604789686571e-06,0.00034271981627072116,0.06118673711777247
485,-568.752007610719,822398.7995402642,683449.0586524296,119677.0095845541,60104.51430458756,48000.00000004679,16727.89910587665,11687.484653906773,2757.8736293290126,3294.839194968324,200.52286341094978,248.3849095477223,870.6561685913153,47851.33531125794,3888.8243578259385,480.58182227067675,7.629446710281183e-06,0.0003609903196584771,0.07452922331641995
486,-661.2994689566035,842211.2196772387,590946.1168330602,121802.38701291107,58291.68070103956,48000.00000039791,16252.154428443926,17506.81859070459,2940.501371494817,3115.472502167751,319.5917420394074,140.3069599152781,816.8230690383066,52887.51361321211,3194.4333987804994,466.99671760482676,7.233503238996519e-06,0.00038631305031209526,0.07965745383772439
487,-480.8466295928969,819900.2187526305,647593.0587167912,122295.13572099298,61993.57378562271,48000.000000000065,16806.26204603009,13591.984625011337,2784.106598695145,3231.010779870671,312.6377205587856,380.4494086692721,1066.423484594427,47047.33934911256,3668.349159846521,503.2733027844129,7.776997284098478e-06,0.00036505814352064234,0.09694272451627732
488,-646.2488487008552,825970.972562916,710980.8230901889,121630.34538015877,58833.67663320755,48000.000000016604,16247.199463717552,8833.230074481526,2951.9030639336306,3261.19361041843,255.24070526698586,179.97038581968442,709.5529730667604,47686.40876560904,3681.58683507872,512.1221239775541,7.2661742635678106e-06,0.0003665998207653853,0.07726487752971602
489,-626.7872121738408,803659.6698609856,659413.6402599403,121276.59935497446,59820.67062553883,48000.000000000065,16893.788001940575,11956.26651020583,2658.170195361432,3170.471785641324,204.23219951282812,218.16246322941615,774.030180695431,58953.70903913914,2945.9716545900064,435.99583742207255,8.053631886856203e-06,0.0004322451499576172,0.08917584544815071
490,-571.48173971164,799390.1236862836,630551.0172092064,123391.45280577043,63561.08309969027,48000.000000000065,17068.529521281787,12016.898313410324,2725.184493480452,3177.0524096867816,298.96785799140577,500.5464515893857,1266.2681582907771,65452.54686070785,2834.415627667627,413.4155844263243,7.749085792227953e-06,0.00047916525795461837,0.09804748350755305
491,-586.0922452940977,802929.1148041879,593045.1502812229,118406.40699763954,64846.563226864404,48000.000000362095,16969.660974105653,13203.136463068686,2750.992838157627,3219.5511666741604,143.98630118864023,448.38674122571257,1222.301185431831,53385.8194742469,3229.94087324786,447.0318146928299,6.497518812520675e-06,0.00047893724249117544,0.11505137280175931
492,-909.5446331209033,812933.0698240299,642578.2877949491,124180.91938772201,63053.31389379311,48000.00000007168,16743.12295848903,15807.52407533079,2465.8223412024427,3149.7982451032417,325.92291107521237,368.48682238215366,999.3134742543658,54303.72208826251,3304.1195210888704,457.6221562823983,8.355721863543296e-06,0.00040639044761129717,0.06693892389477513
493,-594.0303455897626,815697.5358134345,694292.2045932207,129862.43619988784,63171.07814381748,48000.00000000023,16456.28692024089,9737.806647339065,2764.7526170390925,3240.38068792239,556.0245937795398,487.75740212999347,904.9969447101777,52476.647665586934,3047.109910872804,450.81866406234764,7.1992674338794715e-06,0.0004079509475263065,0.09113714867669861
494,-857.5457937424222,838017.7694865733,665608.1523738296,126732.76703276538,66914.43514878914,48000.00000002437,16144.65446033933,13894.01901378317,2834.8093077878616,3200.2380175311037,657.9743831506188,699.0748505202449,1474.3640313985893,47883.569360060326,3473.3362432832764,497.5931593321102,7.4896396814901065e-06,0.00037966565941496426,0.07072444485719494
495,-748.4234160670829,761133.0527677686,637129.3584079156,122405.08063598741,60311.97931445062,48000.0000000062,17778.706108345876,8735.511616500786,2941.625965807793,3243.4431809307202,328.9288458039619,218.785487582526,947.4376273726019,55175.41129051137,3103.263137009668,444.99914120744916,7.068630775101933e-06,0.00044952829038750986,0.08791428085373712
496,-603.0811299046875,777262.5125424438,615028.8474743409,127230.00345307664,72858.79781507875,48000.000000000065,17344.445215981952,13390.917054362613,2568.843785298368,2947.3142635394506,413.44499291806596,1065.8897729581652,1660.4813828857864,62576.11139722957,2917.8682637595216,411.92019018010643,8.467446785764737e-06,0.00046356115110539217,0.11323189359781882
497,-677.4117839298683,864818.1957011713,685760.4012385512,122686.19602027167,60947.02271809614,48000.000000315886,15689.81038938147,11119.455527664524,2997.380210618875,3434.441517431409,381.2400508834053,335.01812070872506,922.0554443498294,54405.07989878061,3455.351613283019,460.2756773553779,5.508306838066364e-06,0.0004032382576966387,0.0724659123076307
498,-626.8521896151099,806682.1300332156,652994.7665004915,121440.22718853597,65855.46101754492,48000.00000021911,16734.569267850187,11282.679103954395,2811.3960386459275,3171.7174097017532,237.32148872606547,543.8169637737736,1252.8383526217224,54621.69101280784,3227.944245594031,434.9739578322726,7.1988032400818915e-06,0.0004125763162638457,0.09203182786791542
499,-604.7096277384371,811095.006492516,653034.6384475114,119905.44943814531,63914.34533926082,48000.00000025535,16434.713753532844,13303.340868975394,2790.2938978775533,3128.0979782691666,179.87914949106653,514.176170721322,1167.10697691974,47239.629535148204,3763.093252185924,493.17289826444977,7.956737610489607e-06,0.00037135983889118377,0.0794701371613607
500,-611.2478689184936,829069.0770945224,701273.9230736091,121979.31924878825,61357.102615597825,48000.000000000065,16731.37580045183,11661.315298268577,2988.7688264983417,3148.3413943370997,248.89725191304203,353.81557292611427,947.3850657782419,51261.896347959904,3688.0733381248365,464.3871307194927,8.164799286444185e-06,0.00043709816476593003,0.10360326454138762
501,-553.052095419552,819816.2149929628,611885.1929617561,122233.5176196284,61777.93517350565,48000.000000377106,16252.956822410579,12729.749308641192,3003.757443149039,3244.526142319769,300.7669086375688,338.01892176913356,883.6268136472455,47009.167050466,3776.4327136504744,500.9052518930751,6.176192847872587e-06,0.00037173689485469697,0.06670671657855207
502,-759.941600676058,823857.4924120419,663601.7695306356,129314.26490535738,65241.06591123845,48000.00000002735,16760.243610046655,9965.547178702202,2859.2211542977166,3228.643953746744,684.7565133418985,470.13102032259354,1357.3335951410352,53008.69821259203,3245.0850311501827,471.41902345328873,6.595345173535299e-06,0.0003883371995197091,0.09117492690472564
503,-706.2514716194269,795302.4090094847,710951.7211886198,119611.39207677073,61955.63406091288,48000.000000000575,16954.72964744079,6576.695608448271,2979.1123592481536,3392.330380124291,171.22912377987657,418.26391443793074,1055.945446742513,52106.89705270496,3567.2177155610057,496.9856273552884,7.463264857907592e-06,0.0003773482687304529,0.08349844496109705
504,-688.6415063312497,810809.8523621529,655194.0686901105,122553.95150227875,63079.665913308934,48000.00000000654,16744.23133972967,10838.656564619283,2813.7946375571782,3299.5737038617294,306.28191176141297,311.4513387479987,991.9558477545218,52273.77487806045,3277.5945254374788,465.1401260772221,6.619193935440974e-06,0.00041579546883224695,0.08129102265414768
505,-576.0954505349282,760335.9236052125,558707.9544175703,124339.94990913662,63086.671799852884,48000.00000000603,17225.651109324648,11174.651813770683,2786.342698300999,3255.092608976349,481.02382089649234,443.5321239300426,1160.4924441920095,43177.78256160666,3981.7746585620807,489.562463241125,4.2783843370801545e-06,0.0003487379413336614,0.07804149428830184
506,-609.2165330691026,790920.1754742397,605320.6202955592,125556.49056595561,74504.61426995293,48000.00000000578,16713.226980498377,18552.149004937244,2534.2237085240786,2902.994479072435,442.47179890128524,916.3518745935327,1545.954680021353,40964.946975663865,4027.4183269857804,561.0702341594429,9.39739529977167e-06,0.0003093984461416106,0.06841930752556093
507,-621.0119374775677,807132.8840539923,806090.4077279798,123219.01869110216,59665.03086563683,48000.000000261316,16718.44237431795,100.9711618298773,3006.3231101422234,3364.1173087262873,392.60747158149087,227.8063176732164,748.4052687665085,51147.802900993905,3506.6655133994577,470.02454971053845,7.302177027312331e-06,0.00040795894063982654,0.08244639300568601
508,-611.8113731414819,765670.7740208638,685599.4592929007,120144.01107400002,60982.532843126915,48000.000000146465,17585.52583904444,5892.973558188051,2883.9847163596164,3321.729140323886,173.54468016676387,247.60437156763555,1017.0955790127035,48798.8743950769,3680.5881803431466,447.6365205627369,7.034193639447487e-06,0.00036448515426454347,0.08785045884627676
509,-712.877583366775,796070.4650546425,688838.9725595502,121537.49534555341,57425.239897941145,48000.00000000424,16971.240623369704,7170.554050794956,3014.24110957369,3440.0628845096135,273.20575892052943,88.44479996455853,676.6832080921854,51268.81414313082,3402.892878459588,441.224643758134,5.949066387160371e-06,0.0004013870234886058,0.08344943457870874
