sample,ll,T_NDH,T_ND,T_AWN,T_CV,T_OOA,T_SL,T_L_S,N_Anc,N_ND,N_Den,N_N,N_Chag,N_Vin,N_Alt,N_MH,N_Yor,N_OOA,N_Los,N_Stut,N_Ust,m_ND,m_LY,p_H_N,p_H_WN,p_N_OOA,p_L_S
28,-706.7429451248981,741267.5485722148,693213.8573747199,118122.59859396724,57643.536141198725,54268.33482005097,52935.796343236325,28068.148340307547,17753.75843510702,2250.0216510815817,3561.45902518492,2627.769996575969,94.52430862588862,641.2327071787665,182.24096040310792,27910.29239692793,27581.26407488615,103.22563907767838,1499.6869994034876,6548.50127699679,99999.99999990303,3.3902218320781402e-06,4.2017364380896144e-05,0.08505448745036762,0.01120577131436008,0.021570228837378816,0.5090490051612612
29,-768.9496115077432,731059.5044339638,695456.301775151,116244.55736598691,60046.13316485006,54306.751339624236,52907.56444418752,30767.702989195852,17647.430722613415,2173.608886207426,3018.248012986583,2419.6755928852335,246.95970794104616,758.7181545544739,52.40689148077953,26620.30597124935,46185.878434292434,108.22534356092162,1497.0271087039803,6126.2343308909685,1265.404243454525,5.590538059827001e-06,3.914269739098748e-05,0.08634452069101423,0.012158270499268603,0.02141745343542914,0.6022198071433728
30,-760.0895364749908,735808.9319518094,686889.2510995859,120255.48709853635,63928.67008979311,52299.015828632524,50506.51333678859,10535.325944027445,17826.14181363007,2616.7435777988335,3613.0836407393726,2601.649519836493,446.87982768040723,1086.4191984761412,263.3473233959429,26985.953764194488,34218.20539258886,130.75454773786055,1508.443330961309,3432.3299928800175,99999.99999932678,4.358984708572876e-06,5.8395031006273686e-05,0.08225790594664965,0.009981584398181172,0.013743959144377774,0.3169758452473739
31,-930.599075663692,754237.0625310177,711532.4905370055,117240.63895297091,64257.64117017871,57212.80436831944,54797.40195615692,31032.39163692273,17426.404459101173,2390.771617196946,3132.47634299688,2298.4561675812156,541.2893374500093,961.5285606865916,120.5676573846899,27144.65660974078,43683.70093694678,204.7504583546326,1705.1597214890564,9075.325375741819,2667.499039316558,5.267252947628005e-06,3.470417568122499e-05,0.09444144038525668,0.014889868912409345,0.018958242274081147,0.6600258476309675
32,-893.3689247243937,758854.9328175043,720255.4520076645,117558.38835389695,63392.973568171365,55665.89338849688,53332.337818269916,34873.29628256913,17279.705087343296,2118.1684981920084,3275.254980593466,2429.9309947385123,394.39768858432694,960.5950078849493,130.32272323413747,28243.481689673416,24917.232681616657,194.50761938672414,1641.3060387092812,8583.707818020934,1828.2041976654673,4.589845107079512e-06,4.311459270072986e-05,0.07677447510160167,0.01493104359123593,0.01649393372589645,0.7179095496659902
33,-760.2123634538136,725435.0896993297,667269.6528283627,119887.91362328827,58522.3233521069,56489.0528541352,54014.33260828773,20872.736160838052,17345.33277898908,2370.5654313978166,3543.4260324435368,2780.3063228707506,144.6000384889524,656.457445799413,268.89452489026803,28288.306360188453,23312.46080021238,168.5216081431578,1354.4594682544073,4993.517183622989,99999.99999977727,1.2705048739170569e-06,8.067758454117644e-05,0.06752936343780358,0.01195371811466021,0.016288814072122817,0.420296469851178
34,-801.9069247737079,754374.4401130497,704945.4051958126,117970.32288262446,62528.50366946908,58623.48574698052,56235.08037594882,32933.22350452093,17622.100565629124,2302.696949500561,3606.078316986038,2557.245740195432,385.4507136628492,1212.269181195211,141.4607243033696,27233.872009130104,35308.40674352189,219.41168631848885,1732.0855690432347,6235.338069025785,2103.057930532052,4.159128846035037e-06,4.3196807390634735e-05,0.09661245535148276,0.007901606617068575,0.014971966316837284,0.7118067548084823
35,-687.4674181948603,783181.7484912511,733653.7659120267,117389.34244173726,63695.80149758926,60062.33327086621,57263.87731303662,25108.449864940056,16854.503710995505,2356.377175231344,3549.75963102334,2496.610320274138,512.5020150472607,1064.4584431948829,130.16143088040647,29876.523131970822,14954.256408650412,207.58309853785948,1373.697373612906,7267.74744126339,99999.99999986714,4.063170435799041e-06,8.99023080324747e-05,0.09550770555089041,0.009790117729341548,0.022545497684624216,0.5775468371698331
36,-1045.3402298392955,806625.1628741038,732004.674514249,138953.2231365842,78329.53194526292,57217.39275156026,56796.25615749077,26907.357658684094,16491.929996103318,2983.374895734289,3921.7432179983093,2477.6946543251174,1646.754062739516,1994.3932148510614,1370.7730111368833,29776.62343500494,24072.334175120304,32.91349880736179,1539.317527339334,5260.308314348183,99999.17708365648,2.004808669424218e-06,6.935804456743959e-05,0.08642626091741237,0.008634280714321763,0.02379505776875629,0.5717593194026662
37,-794.6630301041773,763323.820491132,723299.2799424722,116529.305969026,63699.34021510101,53798.1857189087,52474.205153787465,21496.47569166344,17158.259420884922,2135.8798157038545,3369.9947535732977,2401.2784309757913,382.607522003363,1234.3770277145334,77.77103563028813,27651.51208390584,33210.73049590604,97.56187600682726,1680.171985984276,5287.152799135679,4615.3192910337175,4.661486461884717e-06,5.046489298940499e-05,0.09847876877416073,0.014050419975662153,0.023149818323594192,0.44589639064357656
38,-944.4882659672467,744892.2257503347,702358.3987658985,117233.0560799193,67143.94094441432,57401.082125558954,55517.55857650061,27044.437417900273,17900.62655421492,2295.136719323117,3390.161718959657,2361.270482753343,595.331624683036,1007.2656822555434,81.64159601419917,27772.87300572908,27822.954155740128,152.60130162741248,1571.5978001879514,5477.100421838169,13352.627610413949,4.669652101674223e-06,5.909099129547155e-05,0.11608765891867148,0.009612542261057509,0.019458199653269278,0.5648396779968613
39,-638.4712971233678,764704.1228651043,717231.8663989233,116922.54230700382,65602.33357348028,56467.84547327297,53977.37758854556,31278.273890866683,16848.74208742443,2204.7521071423403,3303.3263882447545,2457.117300606813,435.8233715867149,1039.2226828190073,100.05654581205711,27145.90630703858,23071.994520074102,191.8359746686753,1619.685686636643,9144.618010832659,99999.84481956509,4.1036444843776894e-06,4.7169621125961186e-05,0.09427449639545199,0.010516496737962521,0.023892266923293125,0.5842802597157446
40,-964.1604360316034,751800.9301924693,714657.1990071617,117647.54024075424,62477.132016324096,55775.52656905516,53679.1994235026,31136.514692406545,17659.30799414653,2145.997250231672,3144.099686539029,2396.731370612576,324.00391065832855,1000.8421361283473,117.13430450858569,26873.509660861873,38075.20527478565,181.04592174394116,1558.8846084573522,9017.24145519263,2179.73857773713,4.923778582809677e-06,5.1340135796917256e-05,0.08933700331969237,0.01565099662171841,0.02251343434268884,0.6189031477909631
41,-809.0074128102019,736720.8299619338,696842.8739215996,118039.53489607612,63349.821209417416,57484.239902556845,55597.78018101498,32173.605045638,17425.39335775531,2224.2335094369037,3293.7835885362306,2548.0694255200915,409.95333252588466,1084.7447151409644,117.78015728216053,26145.403390932675,71191.0948775403,183.26628019338173,1737.070062190874,7026.633826478252,1737.0049934527772,4.731114180917174e-06,4.1175775136293386e-05,0.0760184812586322,0.009671379428470834,0.02238086250088053,0.7150229492313757
42,-804.882778999448,742798.4431671128,706735.511836014,117730.32251741384,62002.478734340184,55039.88958903307,52193.64034161281,22920.389236586234,17657.45407799023,2159.4641290623863,3263.311219406214,2431.7784990336527,369.40144244851615,1068.0173688945708,171.25547983995156,27000.44179137699,25072.299608017936,221.1471986447594,1592.1329555002123,5638.412395890799,954.5742387014357,5.414426240327662e-06,6.083359198842909e-05,0.08234379916791267,0.015082778416321344,0.020586893948239194,0.4899770125196346
43,-848.3418791102886,753036.6795606181,713900.5347923813,117478.38263714754,65378.00077417488,57046.97902662711,54446.30997284523,33401.47815202603,17420.60511282489,2057.7738047430876,3171.557544132398,2467.2061498102034,467.8266970768574,1020.7764813879924,111.36200244264366,26950.967418915825,39062.19746011529,225.68240143311573,1529.4836837450634,5630.160288573245,99999.999999773,4.564236186141127e-06,3.705043253792844e-05,0.08812028919581114,0.012721805519375193,0.01449122391226865,0.6563267621337634
44,-816.2898392270381,751353.9462784725,712443.8181611466,117455.17743982008,61984.23880275365,55613.96751296052,53236.61529984897,34361.10703622256,17675.068357176508,2396.3298653979195,3236.0084978113555,2331.7080628741182,308.93126738201227,785.3795831643033,160.65081402014118,27500.215197689307,27500.328586613607,203.27102869715523,1569.1417933534694,8717.479630644877,1340.9834642979674,5.870644885800281e-06,4.1341263952947426e-05,0.09660282192409554,0.016334717098662674,0.01986532625523023,0.6908739268115827
45,-695.7366946408949,728111.6198587597,664241.2596247259,124052.43884456226,63536.107704246555,53560.843830474485,52215.18052384768,10009.075972365754,17879.244708205366,2292.7301758146646,3903.8417247782018,2717.224666430631,461.6862580835665,905.6853910279859,526.4072803914233,26993.34736586679,23570.329217665974,105.63406542948739,1473.9006308233934,3270.075431995737,1443.919720619956,1.0000557914497633e-08,6.821940649889445e-05,0.09171994380949852,0.01216367340900596,0.011998292089455824,0.3717962324202696
46,-868.3315135240068,750692.9376095724,707983.5649842782,117416.91056222701,61949.33229347895,55692.271104059626,52967.3527696195,31727.483897883416,17635.332065841543,2371.036595010156,3239.0523634467813,2518.52250376587,298.0918626627517,915.9171593579991,119.74350457730937,26172.871976720486,76838.917059771,206.72901376828833,1822.3157140840453,8351.640960452718,2598.1514546282183,4.920465454713756e-06,2.189592019314935e-05,0.08075037722011705,0.014352993632898738,0.02200473302070372,0.538077605547716
47,-802.5230047701723,747624.2690865573,694266.9338288204,117515.14088891796,65909.90796921958,53088.62422337954,50595.81414801337,31465.652993603002,17495.166437918087,2504.6504012213104,3324.243419954305,2237.138936142251,581.1363703143569,1145.6694811578675,137.12603234080464,26834.200083537886,49862.327455157116,193.57804918665897,1678.2115913782034,6173.9037621571415,1177.277207891717,3.963378420032012e-06,2.132946739502617e-05,0.11229630976106773,0.013101878430036002,0.020928250000187727,0.6074228969224271
48,-736.5200083625207,726545.632319202,679515.9563736079,117265.34452690782,64457.28988460857,58636.4860212718,56265.9412809457,29689.340347262838,17619.54117856702,2328.803397343426,3280.3777486274657,2478.9448220749823,395.44078315863084,1045.230719400127,115.93574567153884,26817.57869465481,33284.063012667524,215.11001640917513,1675.8464991250466,5367.364144232688,2807.611818724303,4.429250345409361e-06,3.919030946208329e-05,0.08985715968569287,0.011434143049322953,0.023394428873701915,0.6140607226180769
49,-767.2326894694363,733316.2502580285,689423.786535624,117686.58707254057,64884.888585151726,55429.97074088575,52975.22093135061,33113.39818575637,17479.866869743506,2456.809838062698,3138.8190675899473,2385.580144698796,548.546175215547,1027.152385157119,118.17002314933264,26324.692238560037,37017.81567094262,189.83534024244787,1457.6898259361337,7424.555667549518,1254.6031860429682,5.191873725561663e-06,4.789185385752683e-05,0.0818084364312519,0.014819116488877682,0.024306057187658603,0.6922864208872825
50,-739.628394408854,782723.4599473638,748006.5396237777,117205.45842869047,63302.14086160103,60077.06636602189,57422.29808241504,26280.241804856094,16986.824309384083,1960.0787872395795,3524.997053018436,2289.9323803641114,366.8993965034782,1197.1787834852307,99.74199635168583,28769.73180115118,24135.832930742014,211.96944850160105,1545.4662530899955,6462.262581582587,99999.99999998882,5.022267634756074e-06,7.28698717240991e-05,0.10785350739746453,0.010510132235761586,0.027796549359356087,0.5931510625470454
51,-746.0388714330713,743904.0978285436,701377.4470047001,117512.94711873043,65459.28445755347,56346.68675435841,54017.729908595444,26930.12641666368,17524.293418286346,2123.575093234369,3498.484742024037,2522.3552745653874,600.9337307356416,1261.1751634985244,132.55590024130834,27528.692305515237,39548.50312135203,177.84770126736603,1545.7670398979003,7016.708731300954,1090.924656834907,3.9972363732253075e-06,5.071574170807012e-05,0.09593310716213015,0.009746580746172061,0.02838032781158645,0.557324977628591
52,-674.7708882437053,792633.6662114311,754184.0246295445,117008.61694904347,61694.199557630694,55327.44464233045,54311.0101459477,35285.86108927359,16984.273694827916,2483.229877295841,3352.3944375885644,2448.7495780153467,342.96317414618613,947.618027147223,96.87514142068464,27522.643360134512,56643.094299505974,97.39362087871663,1945.5122343903809,8821.17652459947,1207.0993859323562,5.711666614364474e-06,1.4694139173947532e-05,0.08368233490292226,0.012443388389099516,0.018107406810340086,0.7935549828587616
53,-810.2846012865351,740858.5327397423,700128.3386550692,119371.7013881757,61185.0261857395,57136.23111331163,54794.3413354182,25715.603681707675,17579.199815480253,2359.4194406626398,3239.0697565657283,2461.179407673931,317.3699692448488,926.3176531673812,176.98451607553883,27105.97635046302,34475.01238826553,204.78374049593995,1675.7708993865485,7310.123696237042,99999.99999956676,5.089281867341778e-06,4.3766233489387005e-05,0.07489303294232037,0.013985763042002879,0.015574449224955399,0.5535293788367428
54,-717.8640470042642,784999.0774291875,734129.2760612547,122488.80507825695,64466.54354830422,56846.23257816905,55603.594939021576,23973.70749842176,16864.13119242291,2015.631824131222,3583.599794825327,2453.5323320481616,429.5472682527572,1195.4042753207414,372.43092296288506,29296.502339311453,17369.39553269755,97.78673432572236,1473.3857689357544,6200.557184400059,99999.95149165801,2.3112025087330784e-06,8.140688855538853e-05,0.10020472089349741,0.013851719838694541,0.021629204097567085,0.5174462738088395
55,-683.951260892057,697139.83865807,652291.1779815918,116688.17894654519,64378.664622236225,56708.754084069755,54011.287977932305,22734.6594285454,18382.030092958197,2157.21499977657,3399.5108133294484,2249.313454117064,597.2851446840542,1230.8446094145431,105.46372659060721,26715.436207823772,21106.780521345743,200.11274318877537,1464.882919427146,6037.281999547818,3219.95628131055,3.7267636064394347e-06,8.218691820298721e-05,0.11453897792716937,0.015071032912514023,0.02189086925442962,0.5036879882847586
56,-794.4194036205195,749468.8480983431,713010.0378986469,118083.43433647402,62261.90533388366,54647.35209678632,52002.35252908668,30860.217132287617,17454.603384701983,2262.1552854170673,3218.5351854875435,2566.4958304428587,373.8393393585216,1016.7483886531892,157.27357397825944,26365.211252402605,63245.411660316924,209.34038593467304,1613.4558387667018,11669.851338181354,3277.528867329925,5.220266749824745e-06,2.861394600005939e-05,0.08009154863992843,0.00968790008567552,0.021528967645221265,0.6035509446295404
57,-819.0517909702321,765799.7979185659,734871.5584996697,116246.42751566843,62668.455030941506,58255.62516568007,57250.58708572563,29014.791249610895,17013.616762161822,1568.920879196464,3341.093717458217,2496.6507212787023,344.01512844178427,928.6073814576866,60.403430748859215,28775.505103147356,24793.625708294763,82.77930793331753,1428.2466242798685,8273.86113177077,99999.43705415225,4.6020308443856725e-06,7.062858072757512e-05,0.09549869264959089,0.007177287028795006,0.026750853492787233,0.638406948791963
58,-867.892939928181,728846.4642149777,685045.8579782821,118114.278569875,63736.71854781205,57340.63413928612,54915.05796984159,22788.044682684056,17662.43374573765,2387.4682704639054,3165.9160509972326,2562.9658240897998,479.94391630442436,1089.0897852777296,149.99078360899244,26965.430397966444,30537.75505534664,190.37827406491346,1488.5068391850102,5053.43982886519,3677.8220875384054,4.486338388211387e-06,5.902092892713753e-05,0.0794966493312585,0.01071871849678832,0.02437246694133379,0.5012994494971377
59,-887.5016842784194,744380.5036512482,711418.1939415822,120091.17087017294,56379.586332223844,52378.528118755166,51781.183940574614,28673.907871748466,17625.79405436118,1637.1156407841818,3332.3888893060976,2738.1083313636095,59.670024159151026,689.4990504254566,251.39663538353037,27592.880658970316,32893.651113519656,44.61415642572765,1534.2709025323254,7237.149439477319,99998.4417177856,3.5508660221658617e-06,4.7809014027959013e-05,0.07021402090711354,0.012021891695904544,0.02346384527720666,0.5117761482673717
60,-959.8323093569945,725428.2412456089,688961.9419909563,120365.95161189634,61351.89355839037,57717.086044815675,55422.97369884949,33516.00204418507,17293.359363526306,2007.9901703743737,3169.5322809287572,2541.071068866924,269.1223782511526,811.1823418918449,351.03654613956644,27643.437864003812,39557.600681884185,186.05371092715475,1535.3652502559305,9474.678486905614,1898.265949532333,4.486247033646194e-06,4.5104495389956135e-05,0.07072193124186545,0.013194936707581912,0.020320099734346054,0.6596806146305672
61,-791.032683944635,741761.4942799795,704547.9987867925,118171.0298300352,62763.274875034505,55969.125732520384,53556.31795466319,28469.112257992245,17812.83845435225,2099.483817443053,3272.052619197002,2487.5983506230345,359.17529506275554,1081.4979934516675,127.17321190711972,26722.181870209366,34269.3732796027,185.5410333812517,1901.4049180115717,6976.879364630575,1045.0085261351674,5.230750829115061e-06,4.4053371083835785e-05,0.09284418938787163,0.00979619501996877,0.02237567905286404,0.5415653790937051
62,-931.2153909627791,730585.9459240928,689377.670983446,118522.34460871635,61592.35215823335,55741.45110398479,53105.09269117196,29893.21795741471,17664.292490243213,2383.912345671947,3134.7802476837046,2577.0264474190803,366.98921240740606,992.4134256924116,174.2707197416145,26752.098827987367,42926.14517424787,207.56797267279376,1544.4991982264792,6328.331690450534,99999.99999815403,5.024004459160649e-06,3.88910426119284e-05,0.07672876889837546,0.008865179182031013,0.020461503669932178,0.5798042821487477
63,-922.051703273629,768414.8397107206,731279.165573417,118191.02882973992,62667.77114378279,55637.81857461369,52763.80029143299,27047.372484685668,17141.648253626467,2455.588865939956,3153.3895668867917,2394.040049060253,360.78438243474636,911.6349355706047,173.1920604164954,28908.663658509096,32050.697409251337,222.380430079688,1564.7289202337681,5711.789514992524,1780.9231876612216,5.7998721461998775e-06,6.313833076499825e-05,0.08400287555345853,0.013020578853666706,0.018119583244078665,0.6127405444529245
64,-795.660038854759,742261.0124562053,691497.819225941,117523.8669334679,64639.73336978603,56821.21823966322,54339.75190653116,30378.08639143129,17628.212699325493,2388.131846969955,3328.308311918931,2368.286518813903,546.9575508034274,976.7111811616136,119.60979903766179,27328.950343524983,29334.8319818405,197.71072578295306,1505.8174931274384,8336.704235261685,99999.9964743547,4.3192493024333645e-06,6.348108534557777e-05,0.1062603222318096,0.009289987328172189,0.021832309548764976,0.600536630860294
65,-748.0545028279896,741593.7858790833,692400.4189960713,121297.21305721831,65559.82289359438,59219.576854564766,57354.99644846785,25861.27148898155,17989.487094970773,2008.0488642093364,3469.721451445072,2554.5658881849054,570.2241708497729,1184.7800144302944,378.9018192035902,26978.214326991303,21449.417188335334,159.92044595082942,1550.0599975545142,5519.915223154712,99999.99985226576,2.588770838550152e-06,6.0411952877309204e-05,0.09019862929175014,0.013238331765364474,0.02385623245828152,0.5671368367067906
66,-780.9725882417474,727906.754788887,683963.8537016744,116624.65005686657,62380.06319307692,57453.364518148606,55252.347176911295,31639.71611508308,17762.99532367499,2429.4444448407935,3224.34970025515,2239.2498091059356,330.44471274333836,1087.010562582573,99.29787419540833,26365.30908130395,35674.44760630354,186.67054549512366,1630.0716853577583,7104.93983954933,1910.6986743948119,5.3821255877241465e-06,5.566790331052356e-05,0.10251416024284954,0.013452055436469079,0.022151200405297312,0.6547104479958117
67,-914.4210276448669,763983.729436901,719440.9559508336,117370.8824019069,63750.72149393324,55165.738857032426,52924.21946731372,28598.12031448838,17241.764706716163,2302.5487415177745,3317.76494797791,2385.1806265491145,401.9107269800764,1019.9877830763962,123.75115072688665,27527.634343539834,37272.75514355976,183.6923154839304,1573.3820583327104,8314.042260265782,2336.922632442171,4.385317141153507e-06,3.839025267893801e-05,0.10167768031779456,0.01398823078598426,0.02442740027508679,0.6047545865079541
68,-867.2721387389154,727922.8428540498,687972.813333321,117385.23687718523,63469.03049270523,54792.3164093022,52268.967926917554,30620.28361498868,17811.081367579955,2292.4670980063415,3264.6625373535326,2443.817787070184,351.7642390531887,1022.625986784956,149.70763259496894,26330.616714873497,43921.463209665155,217.79471979272597,1725.8105167025622,7498.11394095134,1383.6148582676926,4.8696312752028195e-06,3.3078742552287186e-05,0.09110824275196117,0.012018686847867863,0.019306950179361706,0.6883815141139735
69,-991.3499376871994,748548.7518578658,699910.251318684,117108.17655173712,65658.11242392573,56135.34036078009,53732.879590782235,31373.934364206954,17604.49190302062,2349.4372158843776,3395.3072058245402,2561.842503497364,550.8319463181703,1077.5979492904771,96.83481150755149,26900.98056496713,28669.95178056994,201.56184992899128,1410.736045054396,9497.657313209655,1040.2055275328808,3.375535499853082e-06,5.219727446531888e-05,0.09146455900423603,0.010175002036559511,0.023503179719280693,0.635102489910371
70,-761.7920877859632,766943.5384342842,713275.5702226703,121294.67646068255,56550.53947933372,54320.61759623873,53691.95799458225,32648.853991869244,16767.797126292196,1943.7634356435765,3987.2131133547136,2967.611924473287,56.27125077194713,542.4227550150224,321.9748341403166,28456.91481862777,21551.92972686911,45.39085834640952,1444.5907653950587,11305.04601770732,6362.993382155402,2.113966830276166e-07,6.833158335030925e-05,0.07049345902068822,0.011745210015037942,0.027108710355243038,0.6639150119253766
71,-825.0732958907944,727699.9405940615,690079.14247938,117802.4119175795,62241.188277607034,55467.02484279758,53129.80007224573,34045.59208328936,17484.955617617397,2318.455385258074,3057.3721706882334,2423.2673437154335,346.9997105736252,848.2761105048689,135.80860275419505,26815.45599809961,31930.983573854646,187.78115212041078,1581.1598931973883,18982.18114204175,2015.6940274663757,5.599579581655806e-06,5.2902601376690236e-05,0.08092291922796337,0.01406208125058973,0.018680886983725376,0.7443905573433511
72,-833.8159509094826,744906.1329591535,705608.9844063078,117496.47652029849,63382.2015697732,56994.08270309151,54457.78067615152,36159.834170456095,17595.655574045635,2242.861392607111,3359.6423422232165,2574.346894944132,448.242747052031,897.597723521272,110.42996701296218,27200.78491956614,32879.28888106529,204.49887191620408,1665.3769730927195,10601.175300004255,2175.5996077040154,4.734188342097808e-06,3.840271347155957e-05,0.07776511352901544,0.011637978414440975,0.024518096594381443,0.7496170448327005
73,-766.3875542518397,763354.4556251096,715544.2162542252,117697.17949187834,62924.57905490286,50405.02810364739,47999.999999993925,17858.95270501045,17391.222143448304,2332.053411883966,3428.1370909240654,2355.1915863333584,372.58492953226107,925.5552265737912,115.09014517800352,26889.318722196036,27439.88440793631,164.56160585735404,1604.5236506928245,3594.6511558476823,501.797179062786,4.056435537822244e-06,4.2505874561080755e-05,0.10264575451742389,0.014344596459090864,0.0158180748131738,0.3061939458513204
74,-765.4607064711587,749022.6517976312,699099.7292305906,117332.84458775021,63638.30110895782,56178.31489370374,54025.7035410663,35116.01621577657,17380.052302603493,2405.6602504252323,3442.592220855965,2412.290921049423,380.6243847667402,1027.118135985215,108.45958141406139,27294.39444466399,41157.22489876245,200.41132702363285,1654.8596660291469,9438.01175848131,787.5267600499392,4.110001322764812e-06,4.4852522821549546e-05,0.08550406960006164,0.014566438488598116,0.011654906803691833,0.8053880396384505
75,-918.6421448748472,755797.1401661948,711770.5700011994,117033.79044435165,64506.60569097597,56800.92783021347,54251.52564902239,27199.93255908434,17528.284620079838,2073.143932754419,3353.351567614026,2365.8496289041373,450.151339397291,1036.3484292725734,117.96147358694726,27219.176248534088,32725.60420779846,210.1225366841898,1596.3142810054208,6757.50806513672,99999.99999569874,3.5688617897531356e-06,5.24966234662362e-05,0.10447663790939044,0.012787179094941422,0.016966009150161478,0.6046713536372812
76,-735.9416579375786,751839.125785429,710047.4008754278,117417.00898295232,65205.8450921332,56416.496765112955,53573.920037917465,29979.125295272523,17414.79612256998,2067.633255062692,3231.9851094775677,2428.773641447436,509.82740917061864,1222.7086503242542,116.15185791536364,27838.531378000855,29377.403601500857,205.53130140934212,1338.9497085676921,9767.437971389721,99999.99999984672,4.57072435793356e-06,8.07564622829211e-05,0.10261308304964509,0.00924245187133213,0.028606038501283224,0.6085453528774875
77,-695.2999289688748,731894.0793738419,694024.6069043708,118862.33077583113,60791.32767306144,60059.672984860954,57549.58934788094,31404.47298352734,17640.987924553257,2145.8485542733442,3209.817918635122,2380.7286854759645,296.01078009001844,946.9570481948037,197.3373863096445,27271.201324249443,26629.90369041682,230.3821339515517,1552.7546307676164,8560.628115177587,2598.599610531168,4.908290772792508e-06,4.674776805420296e-05,0.07944126642689715,0.015260646129701922,0.023160737224434274,0.6543239763858366
78,-669.3653521827484,734874.6709033683,696320.9093357611,117684.56894483462,63275.83068112661,55232.07362030243,52759.697148878484,31730.75696346288,17597.848486741448,2161.1534889858253,3415.9535695997088,2344.4020835901283,462.90301642113815,1059.8063098726248,146.0357619997732,26207.94020580691,33268.94146899964,210.4321898104424,1834.249023919436,7560.967063768986,1432.2949628008632,4.462549587079268e-06,2.8215822691187852e-05,0.08611410433054958,0.014817852513094937,0.01764395951782841,0.6667257543219691
79,-833.5095865957627,758814.5937754123,719646.672300699,117507.18764772867,62670.40467440163,57303.34972053751,54770.312645048696,31993.05801490292,17227.58962492005,2378.222731498183,3571.6564922073753,2645.932690516034,389.9828835882507,1011.8188119332978,139.4194391738063,27876.844585866307,49058.31442573568,207.80883164882752,1550.5705664163515,9439.512766397227,709.5424524832544,5.097855869010536e-06,4.826337747774271e-05,0.07111386777535886,0.00835787851388742,0.0213274564755152,0.7302232531137502
80,-679.798910689422,764756.8974447153,720480.6680286824,118024.54261885861,62969.46987859842,56116.0344950614,53694.62023716476,14831.474448031304,17122.317230602504,2394.208634045141,3112.9651390112417,2295.827222993383,578.4772788921822,962.3055789538861,172.3305650839824,28189.379658011563,22902.234793460404,177.5119180111069,1563.8552041931237,4277.209232849201,4697.043352887146,4.804147199830918e-06,7.12468425097125e-05,0.093788233931273,0.01675815911702565,0.015599908614737153,0.42215655875137437
81,-862.1928182389461,720018.4395198935,681108.3468371884,116993.9175989647,64689.56416929267,55195.736693031286,52893.583667699655,33990.22184821135,17787.87528144283,2125.3358003820485,3289.420814167612,2450.212594353746,555.9412256415914,1304.719961014706,109.35450323738468,26567.4983599763,47454.541774846206,186.09689532316958,1628.7003185628948,8557.510306751887,597.6813599724927,4.810976578838812e-06,3.604237270305907e-05,0.07728946016090184,0.015069222818517376,0.017902644912748296,0.7277564235702768
82,-616.5011719984954,752208.6433584591,704849.4984194458,117327.11804125344,65048.85254225825,58800.128128432116,56185.74422301056,29644.29159402731,17451.91200307508,2420.804770310533,3209.09645144046,2616.042719985995,464.920440668577,1027.1896676155359,108.76464159324868,28709.79996785963,24354.564799648895,210.12189530451982,1640.3296811147375,6063.763835863804,3314.608924329132,3.936862598669031e-06,6.0403774144651064e-05,0.07783891414683114,0.010519101305166468,0.015654718932973436,0.6088295206501503
83,-583.6716183469821,749471.0965560357,694645.4202420871,132534.07550781642,68926.83861807462,55078.47127946213,53928.98404827636,24539.997799244,17425.70544166104,2507.8324820819917,3608.287367228933,2561.349393963025,664.839091134733,1377.2405624484127,915.8694609534836,27660.720029806533,31961.61830113531,98.04347096827388,1464.8647047072873,5307.578283096713,3688.723124104238,2.509849642318314e-06,6.0898922975844975e-05,0.07661196181685626,0.013178791207599681,0.019130646722798215,0.48920044431633136
84,-779.3798847907761,738701.0888065435,695450.5893585855,119670.68605601083,59760.14341692203,56179.69146141479,54529.00691138142,31153.333204325045,17610.927311423395,2453.38053058366,3199.227727918091,2685.8465273549123,212.25515020202778,816.5516166950725,256.6972566860652,25968.705973452958,45170.23284915904,143.8531393061884,1728.1366813471745,9103.059390404815,1113.2315238235858,4.502057615253725e-06,2.513061556677263e-05,0.06612659405888983,0.010950469744662728,0.018887992900551095,0.6633817575051846
85,-921.6882707507139,734149.544767818,691318.5973606776,116776.1171841822,65225.86602526697,57082.62605729851,54908.68506170553,27816.89966651153,17634.109494286215,2201.5710584462627,3131.2980782140166,2247.4592142994934,448.769353589497,1059.9666308979968,73.46326798491053,26588.269917781614,36540.83462397922,191.62919783996082,1545.492117013575,5718.000680045722,4282.677697563341,4.732837914927918e-06,6.182731287887937e-05,0.11028848853373484,0.013257640705894129,0.016634624601711535,0.6159684831496938
86,-812.8871694931968,731378.703682832,676962.3808177972,119943.2306940749,61804.554581654236,53741.70538940468,52709.36120992588,31852.61367721141,17632.880410244954,2269.688516394511,3631.8237400954235,2649.0141443588213,331.15005597598594,908.6941389442467,289.13718830898256,24971.652026129534,999999.9999651118,96.52795988338362,1762.1631267920388,7499.233460578249,1087.1726079692494,2.31889235966611e-06,1.4153353637107033e-05,0.08630150851920894,0.010507539226904491,0.018152255158436395,0.6929743816058708
