ll,T_NDH,T_ND,T_AMH_Alt,p_AMH_Alt,N_Anc,N_Yor,N_ND,N_Den,N_Alt,model,T_Gho,T_Gho_Den,p_Gho_Den,N_Gho
-33.348675649364175,784844.6724395185,753243.3675079041,245681.49148382508,0.0829457143256714,16077.388989325127,27871.51283480159,1083.5589546681788,3613.041089857221,2427.160731762714,103,2254218.918275327,105644.8312494807,0.0030039115861525,7722.094150700946
-32.947085415096424,780016.0174231925,729603.3181514234,254598.2702046783,0.088458892388617,16168.877912390191,27686.238523627755,1756.4092557987642,3655.5993171721607,2428.3215760932617,104,3999999.999998976,93333.27703869896,0.0009475064911136,6593.042838690474
-36.55261930444127,767533.5347795822,708409.011526877,229117.9404948188,0.0634908126707373,16226.605059232856,27818.658876272417,2112.5680629659305,3722.516008426514,2546.5897231316644,105,1634139.2231295318,362345.32531580125,0.0136450275137985,99999.99999914524
-33.1100391180253,779724.8639599539,726838.864083099,251434.3868008404,0.0867418207880864,16169.974094374713,27688.58894664261,1849.192535247132,3617.773477764392,2418.8636619562235,106,2814459.229518983,93679.03839263694,0.001733963603443,6043.459990551309
-35.7312897621387,804602.4354197552,742406.0210177865,252101.47270029143,0.0823500431565168,15755.161656845732,28509.983163611047,2142.9109655346538,3760.6563329764217,2497.776352778488,107,3985431.0516978144,175785.8413201476,0.0015169679446727,99999.96009779934
-37.4280366402112,776616.0339294188,692538.9906826223,241429.55301237383,0.0678690107033202,16108.448160278243,28022.413898426865,3037.3756323449297,3661.66292568533,2571.921602605414,108,1861306.7015060703,318226.21979787364,0.0095811346128728,99999.99930105403
-38.39687797696341,795495.9714329911,652388.5389663462,260625.34419723117,0.0952066421882971,15971.339900641226,27957.55573166499,5157.872197861888,3113.631403865334,2347.23688471958,109,899221.1573697607,90000.00000408887,0.0104867403729977,99999.99999993198
-33.16694764908645,773818.1613557789,735178.2810106947,244780.686934576,0.083842907579699,16250.853349051024,27549.795846957808,1346.0008029778692,3550.778823185381,2394.778365048206,110,2173867.7759220386,97616.98593678832,0.0030060492168834,6359.4685458540525
-33.55979632318031,789845.0038861118,719837.1355631179,247914.8199664631,0.0850187767829182,16010.579310887524,27979.950826669177,2459.6592339881504,3573.078744154288,2403.1073649081745,111,2755312.72916476,93535.83642741836,0.0018862192541368,7878.574616482072
-33.11505902975968,778871.8360283194,718292.0443181949,246151.48991070208,0.0861737484764332,16184.828151918704,27662.02186429116,2136.3232049251424,3608.848200897092,2369.5732738691577,112,3999951.420132972,91365.78864145534,0.0009641162712498,7604.8634333168275
-38.807232575501935,757546.4577171179,680827.6521563599,216593.723237533,0.0505936099223464,16324.836298717424,27708.77199793069,2452.240859448415,3841.484598336391,2661.8610288341706,113,900813.0908017243,680827.6521562908,0.1195397277672238,99999.99999999984
-33.636879667248586,794658.609348343,769537.567684034,250117.746736494,0.0861184614287201,15935.57160719844,28104.72790462765,845.9262058312316,3737.133537308795,2434.56660452576,114,3999883.626249888,102344.60040106912,0.0010822065867453,6642.07250070661
-36.67638358551565,766779.2571539304,729930.8888673765,243638.54683942584,0.0742024955189307,16291.594147912074,27627.571260705285,1213.6783852488095,3638.1110654734734,2529.6440700628973,115,941252.7457833256,423021.7304289756,0.0548421748161883,99999.99999999364
-33.786960090172855,784769.2323833428,743848.933131268,252922.70824322008,0.0872293781550536,16096.751673095598,27807.4907446212,1405.6435385703664,3572.024993765808,2437.372804038428,116,1574903.6867048878,98271.69241767377,0.0045989173840798,4709.127378088973
-34.55491832614227,789833.5560437323,750074.9246290524,237534.61766138143,0.075794978175256,15961.391686390472,28186.610839254045,1374.5568209145151,3734.2017960809967,2452.619518429772,117,3322327.9741167305,189087.0379447012,0.0024453309454296,99999.97644507608
-33.48553222457717,759292.5148296615,718158.2052949774,251423.20873989156,0.0883291674104332,16488.971786280723,27107.737840929225,1449.47637591523,3579.885054665525,2393.220634528633,118,2234328.2583497087,93502.33972830232,0.0024438175951672,937.689064409835
-38.283425227809566,779075.9371657516,687911.297863335,229916.29621203407,0.0607776023677713,16037.95580449878,28185.468030627748,3291.2575429618787,3778.1694260531817,2584.087895776187,119,1462196.3938016817,461541.4026976842,0.0186417553954454,99999.99999999984
-36.08246558341623,795011.5286686372,684925.2560695201,272957.13342709653,0.0959321782478974,15969.384313448823,28003.076765607428,3890.669125705821,3390.4835545821625,2480.1649602290863,120,1091793.2656393875,90412.8844858472,0.0068390646083001,18761.89299461501
-33.580508118059655,794232.7980129906,744093.218017941,241205.5766230328,0.0827414159456647,15937.303780775075,28107.0089563015,1731.654084483111,3616.266456115317,2378.795548891476,121,2754137.360822092,96243.50893164132,0.0020044895191722,6855.483189507329
-33.142800583224684,757063.409873558,732518.3670587206,262574.5922951667,0.0914933057888176,16525.884424291453,27039.24283018062,853.6730429820178,3689.294148540756,2471.006182155981,122,3999999.875572059,94241.75766917555,0.0009080832684853,6389.573540736181
-32.88313992156516,778640.3401452685,729554.8740992434,248688.50173380147,0.0864587611776339,16188.484569771208,27657.483455903654,1715.69786808585,3649.4008896156656,2397.80415290091,123,3999999.9999928935,92870.09941550622,0.0009638132555693,6972.001533975885
-32.931861880213944,774125.2319325036,724083.9980625435,251279.3313477856,0.087423943059423,16260.45500632483,27528.942077104664,1756.2811755850698,3645.136094789984,2408.165325862416,124,3999990.415818032,91712.47925452144,0.0009371745806769,7600.332755789388
-33.22880109437595,778870.9863398375,723542.4411396651,252768.8352929271,0.0873686257639481,16186.00321853384,27658.69969374245,1938.32760503188,3615.1393284877176,2422.4341251449137,125,2562116.358660706,93338.43964317012,0.0019614460855586,6078.433104826486
-32.70128116401715,766152.2919962674,740110.5581162118,248595.32016631545,0.0867843832164524,16381.508038886848,27308.23949252468,904.0795059063796,3686.460129612252,2398.3787349150766,126,3999739.198750836,94467.65927840109,0.0009612285650389,6206.518191511547
-32.71917779599113,766628.6867646608,737302.7832697892,250068.8377482076,0.0871815359008751,16374.525182129972,27319.96373194242,1020.1471588162946,3686.863169637301,2406.380688698462,127,3999993.143053764,94771.23721562952,0.0009476302376268,6338.60262146519
-34.2120767774383,772080.7897785897,684137.6403399142,255110.92223716315,0.0886830745423796,16293.162057449335,27475.096089087,3176.218704818032,3523.1982815017022,2400.367377286705,128,3925187.138554881,90144.74279975482,0.0009481401614243,12701.825879372816
-33.400494193416016,787924.4975038823,716190.05544301,247132.22937588135,0.0862581033432739,16046.402781204191,27906.654922095026,2529.0557881861578,3615.347143195129,2377.39507045566,129,3999999.999999999,92051.48717512346,0.0009376758834927,6792.8514785578345
-39.07293456936189,791107.0787635299,734720.3599143571,251274.1749908276,0.0903529913861441,16010.445064390566,27980.273209183568,1886.0440377915168,3098.868256368548,2376.7361893558077,131,921946.9760455604,173713.7163876359,0.0255969546878868,99999.99999997408
-34.91645299125139,790342.0413246322,671154.2953724572,252511.91822758145,0.0878348676894647,16013.856176872989,27977.28965183527,4326.553890178207,3489.2170126332007,2376.425547184214,132,3999999.999992197,90000.00000040366,0.0009138526143665,23028.776510991385
-33.07799911129766,780295.3994908835,720433.3689121563,248794.54261586603,0.0865107943115061,16163.38949858782,27700.734041381915,2107.6409284495608,3625.1365716818464,2392.51518443788,133,3999999.999936476,91739.92507868187,0.0009487168042423,7509.493158585154
-33.24121558508413,757139.379402585,725183.6066951633,252545.9318533463,0.0887764131618675,16522.251982358728,27047.91729978108,1120.474039166832,3630.9061406837513,2402.7778828577725,134,2736612.654956911,94123.25899084967,0.001745931297639,6069.813601630162
-32.8694965033001,783565.1422849414,748807.6686624348,244843.27052979503,0.0845836649429774,16106.416053511502,27807.826396225555,1197.4316389804196,3682.621405293948,2393.8845841346683,135,3999735.217717901,98082.81941609146,0.0010430791773063,6811.261199998592
-33.0388787046066,773694.5133803824,756963.6699073883,246106.6524327925,0.0843782616705157,16254.235725302156,27538.79330291056,571.8470329498515,3649.819350225478,2411.809558319559,136,2585274.7790464927,99660.564336492,0.0022349788838518,5094.277547331114
-32.93200331067288,777182.1037006162,725567.6145440789,248134.6080101032,0.0865255695296312,16210.807546695049,27617.09422983411,1809.7753660870535,3632.4231021459223,2389.277113043612,137,3999999.999962113,92241.1066787622,0.0009694922123527,5358.740511538585
-38.68725984996667,748848.0609659164,691050.9076692389,221657.0510470129,0.0545001486934002,16471.25675864903,27408.30476986397,2067.3272735638666,3917.568562083764,2627.748587163447,138,1224940.6850052697,691050.907666407,0.0330101761452372,99999.99999989236
-38.435303838796486,778476.9194100172,693533.442688113,235572.3444391029,0.0649079995886263,16065.219895018688,28093.931810115537,2879.904897520424,3759.139843669141,2571.4781658126544,139,991622.7982017384,540660.881118386,0.0585792879129716,99999.99999837874
-37.10550634108903,762276.7149556271,714849.4511506849,236952.0407779308,0.0660171647612825,16316.57150151526,27635.7684956652,1580.9855951055931,3738.546847364087,2586.5088955122537,140,965927.3015670972,502350.79812153726,0.0609365967194511,99999.99999995864
-37.236547445151245,775966.6824088193,727744.0311333131,238038.16851013005,0.0676900470476234,16116.712221129956,27981.556888856958,1558.39402313057,3740.094804595831,2580.1357311270813,141,936559.387771677,508404.7516056252,0.072712674878628,99568.97841485355
-33.86320787834815,779091.1523146945,718224.213609334,252323.69165928272,0.0879030083319603,16187.301827941486,27645.38389432285,2134.438191231927,3518.3755272361013,2407.777218083006,142,1586392.4862132105,94827.266983591,0.0043337693966287,6163.507125295917
-34.53998002722532,781515.1340920853,679632.6299994256,256064.97596260748,0.0903998323537905,16160.883323593367,27710.04332424406,3677.1829658773095,3585.7244877885782,2389.2629534656053,143,3999999.999998436,90000.00060525279,0.0007863950908689,17578.70243149629
-32.85731298713938,779139.7157660325,734731.5651206883,246990.2604490593,0.0854684372047753,16178.272249333204,27678.549239318123,1547.5176807471355,3654.3909212102462,2396.9045368192296,144,3608802.833597719,94240.1005715517,0.0011679384960306,6632.446424735677
-33.82161839204414,774737.1368940922,693403.898612554,249496.06490658328,0.0866493097603396,16249.630847898818,27553.198714952603,2922.648195702315,3538.0161018775366,2379.506844500699,145,3291915.3889752906,90000.00035388682,0.0012863399046875,10461.589240620477
-32.90501162764183,778686.2336363394,728320.5883529265,249983.79272804383,0.0870930657049734,16189.022404710782,27655.21041669896,1760.6268751501364,3653.022756637298,2401.4106490460044,146,3999999.999996446,93247.9219723461,0.0009522538469334,7125.380175735049
-33.140446362312254,781825.3600374372,722163.1011023003,248862.8653903217,0.0861976311001398,16138.366523667037,27747.92240781221,2095.5856678973214,3614.6362443094345,2398.3750149911743,147,3320172.126334887,92167.57396904562,0.001313840146627,7001.219104201409
-37.31631404603701,766296.8227265329,718321.1262189453,231035.69911462712,0.062903928373189,16244.590398797469,27777.200922263204,1496.1258905329196,3797.1748630404863,2593.722577947702,148,890736.9784051812,588651.4398717968,0.1071596861473145,99998.2074394882
-33.27472838815861,790291.6315753997,727936.7203023178,250550.44398172884,0.086767480706318,16009.569702552457,27974.96514427484,2174.0387177498937,3641.6502729431386,2411.241363011828,149,3942703.346233261,92480.34084931148,0.0009867409427523,6768.21131261904
-33.1759268552637,763076.5261818152,729873.1708909237,250585.00076036417,0.0870031603169668,16427.67988943145,27224.39051058925,1160.4486569694332,3600.7814105793964,2409.3926519476527,150,2184889.562855336,95040.12826970567,0.0026301727857493,5817.123751964459
-39.87261784652283,772270.7546257204,648571.8720018636,236376.3463903122,0.0608174343775556,16143.102722421216,27986.321608288657,4172.8704542646265,3731.260633010388,2589.4733903212755,151,932968.2594788384,648571.2768768902,0.0886985275535353,99999.9999998064
-33.86445914996714,775257.9547391498,728213.8520427397,258933.38309620027,0.0904468164277836,16253.03632495152,27518.47886695966,1633.0786467007474,3555.271091343533,2445.8186949660403,152,1420678.3212342754,96363.25153578693,0.0049003924493132,5531.714076034909
-37.50023537076744,775522.507549423,728765.8903743408,233407.53032082,0.0644114018984408,16111.343584928178,28007.428768034864,1468.3733602063824,3869.277229311741,2601.117114042733,153,910927.95179492,604735.9708098633,0.0944369917322962,99985.41788181124
-32.69751455220871,773324.4883210433,751897.9594953958,247268.8978491611,0.0857642522789249,16265.990920230715,27515.47441945135,736.2190976343956,3702.98490113867,2404.098937058741,154,3999982.84015139,97659.38757264086,0.0010162602051967,6385.4057543484805
-33.62187766820053,781544.7898687011,703125.5487254699,253883.1367822397,0.0879901967271575,16146.28125201587,27732.11455523669,2786.528849976989,3561.7861753500306,2412.0980021472446,155,3021005.027574355,90000.56073658406,0.0014765201646172,7962.552377836527
-34.88594518846111,774408.2217761485,709186.4896162619,283914.2524227221,0.0997359359367286,16271.685477984254,27464.6877336012,2276.7478822893468,3648.2543693655807,2547.224016511361,156,2176895.955967518,93167.1424102147,0.0019384755672349,100.00046494167118
-35.71443772511929,780934.9749660667,672040.7460511468,242959.91215201613,0.0855353207070387,16158.857448772638,27683.88087597591,3960.126055276695,3328.0387188924665,2311.320924824392,157,1414600.7593828388,90000.00001428231,0.0050966206254381,7941.346574019697
-34.4489958859277,779764.5448432317,710867.7867570156,267433.9500354439,0.0913808600487462,16182.340502070529,27644.35209487925,2420.920886708007,3507.0492734357854,2501.329857373752,158,1474243.7276181255,90000.00000000029,0.0043755085304521,3479.630284713185
-33.88979180777763,799615.0072003811,725362.3267030728,257745.7973457596,0.0889743349094568,15869.609690025973,28215.151319519737,2580.5192258678426,3640.7078202583566,2452.45808652452,159,3999999.903108346,90000.00012994435,0.0009301870627343,6248.066472255194
-34.11141073090589,789811.6201464834,700557.6549919746,257882.0791518525,0.0876714836688829,16015.742234390684,27964.497831430515,3169.8065261206866,3521.122954491841,2449.438704565413,160,2452980.9382148595,90104.03276750213,0.0021291530253286,7694.310746931057
-32.91434299612186,781413.296606893,739808.2258307396,247427.9226343641,0.0850313055890471,16140.21354282284,27750.215003577858,1443.1314661586862,3650.9211109060952,2409.92494288171,161,3210051.6573535395,96416.59859720735,0.0014756369738431,6924.263174903445
-33.01757215676894,776667.2641204551,720872.3245866203,250948.2149310535,0.0871816109511553,16220.50970111896,27602.65565700681,1962.3853780662223,3629.576154316501,2405.92650776294,162,3999999.734380304,91667.42702769976,0.000948688615286,8023.551418808552
-36.23594308831397,773414.453541905,652600.2137566791,274806.6772048852,0.0964247241612479,16290.748500008462,27480.79842905143,4413.921740716893,3505.304260053606,2459.6953008579085,164,3999999.370509022,90000.00025913157,0.00075751118948,49404.03880626279
-35.68136221229682,779608.7169359104,664796.900595598,272298.8637101516,0.095548989567953,16197.310932185716,27631.837423975456,4164.373629137659,3582.2866060605056,2458.4103090001936,165,3999999.999996745,90000.00000017168,0.0006691414402291,22477.872694974205
-33.02233122433994,770894.0497546149,719604.1256667251,250103.42814884707,0.0875677150236053,16311.814896717617,27430.71002695484,1808.189745132548,3641.0707272939712,2391.8914351270505,166,3999961.577321737,90707.22439842513,0.0009008705886524,6324.230550455812
-32.66886538250317,772883.6209236947,742663.5477369451,247917.5905368224,0.0860116793925479,16275.793969299508,27501.212345468528,1047.02592995474,3687.384356220356,2403.474545709656,167,3999999.999999501,95134.7674104134,0.0009781207686661,6185.349997560014
-33.039838527737345,788021.2709477294,742830.5234535498,248558.37133491703,0.0856151107715471,16040.622128182134,27924.26836254993,1560.975959190877,3677.8571463330886,2414.8038479497527,168,3918580.214498591,96044.61864895726,0.0010455407699277,7454.705703212781
-34.23771559522416,778332.5884885263,699344.1970575765,270064.61102667486,0.0930276097350531,16200.12928624584,27622.10562628972,2794.024846960404,3530.1653047847176,2493.286726720658,169,2162531.559199876,90000.29348252244,0.0024476173452742,7054.408478726606
